TCP,Derived Date,Deidre Date,Deidre Date Note
A34654,1681,,
A34659,1655,,
A34660,1641,,
A34662,1688,,
A34663,1642,,
A34666,1654,,
A34668,1656,,
A34669,1654,,
A34672,1641,,
A34673,1645,,
A34674,1655,,
A34675,1658,,
A34677,1659,,
A34678,1644,,
A34679,1656,,
A34683,1681,,
A34686,1691,,
A34689,1658,,
A34693,1650,,
A34694,1673,,
A34701,1687,,
A34702,1661,,
A34703,1655,,
A34705,1684,,
A34707,1679,,
A34708,1680,,
A34709,1672,,
A34711,1690,,
A34712,1657,,
A34713,1689,,
A34716,1681,,
A34717,1642,,
A34718,1642,,
A34722,1641,,
A34724,1641,,
A34726,1641,,
A34727,1657,,
A34728,1680,,
A34729,1641,,
A34730,1648,,
A34731,1691,,
A34732,1681,,
A34734,1653,,
A34735,1680,,
A34736,1641,,
A34738,1649,,
A34739,1685,,
A34740,1695,,
A34741,1655,,
A34742,1696,,
A34743,1699,,
A34744,1690,,
A34746,1681,,
A34747,1647,,
A34750,1682,,
A34751,1680,,
A34753,1690,,
A34754,1688,,
A34755,1693,,
A34756,1670,,
A34757,1680,,
A34758,1688,,
A34759,1653,,
A34761,1685,,
A34762,1679,,
A34763,1688,,
A34765,1700,,
A34766,1689,,
A34767,1674,,
A34768,1700,,
A34769,1695,,
A34770,1696,,
A34772,1695,,
A34775,1684,,
A34777,1642,,
A34778,1659,,
A34780,1675,,
A34782,1650,,
A34784,1643,,
A34787,1641,,
A34789,1662,,
A34790,1685,,
A34793,1641,,
A34794,1651,,
A34797,1658,,
A34802,1696,,
A34817,1663,,
A34820,1688,,
A34821,1648,,
A34823,1650,,
A34824,1667,,
A34826,1679,,
A34829,1656,,
A34831,1643,,
A34832,1680,,
A34834,1663,,
A34835,1661,,
A34836,1682,,
A34837,1698,,
A34838,1685,,
A34839,1694,,
A34843,1686,,
A34845,1642,,
A34846,1685,,
A34847,1656,,
A34848,1646,,
A34849,1681,,
A34850,1677,,
A34852,1689,,
A34854,1698,,
A34855,1669,,
A34856,1669,,
A34857,1655,,
A34858,1659,,
A34859,1659,,
A34865,1680,,
A34866,1660,,
A34867,1661,,
A34868,1672,,
A34874,1683,,
A34877,1679,,
A34879,1648,,
A34880,1651,,
A34886,1677,,
A34888,1677,,
A34889,1685,,
A34891,1683,,
A34892,1672,,
A34893,1685,,
A34895,1685,,
A34896,1645,,
A34897,1656,,
A34898,1657,,
A34899,1641,,
A34900,1654,,
A34902,1695,,
A34903,1694,,
A34907,1696,,
A34909,1695,,
A34912,1664,,
A34913,1662,,
A34914,1660,,
A34915,1665,,
A34916,1662,,
A34917,1665,,
A34918,1660,,
A34919,1660,,
A34920,1660,,
A34921,1672,,
A34922,1661,,
A34925,1642,,
A34926,1689,,
A34930,1646,,
A34931,1670,,
A34936,1658,,
A34943,1681,,
A34944,1677,,
A34946,1658,,
A34947,1700,,
A34948,1682,,
A34949,1687,,
A34950,1675,,
A34954,1660,,
A34955,1682,,
A34956,1650,,
A34958,1665,,
A34962,1662,,
A34964,1668,,
A34966,1671,,
A34967,1674,,
A34969,1653,,
A34970,1672,,
A34972,1686,,
A34974,1663,,
A34975,1688,,
A34976,1699,,
A34977,1675,,
A34979,1693,,
A34980,1698,,
A34984,1671,,
A34986,1681,,
A34987,1669,,
A34988,1688,,
A34989,1670,,
A34990,1660,,
A34991,1690,,
A34992,1658,,
A34996,1668,,
A34997,1688,,
A34998,1693,,
A34999,1661,,
A35001,1693,,
A35003,1694,,
A35004,1658,,
A35006,1681,,
A35007,1695,,
A35008,1695,,
A35009,1682,,
A35010,1697,,
A35011,1683,,
A35013,1682,,
A35015,1687,,
A35017,1692,,
A35020,1696,,
A35021,1679,,
A35023,1674,,
A35025,1662,,
A35026,1675,,
A35029,1678,,
A35030,1676,,
A35031,1688,,
A35032,1679,,
A35033,1685,,
A35034,1663,,
A35038,1660,,
A35042,1665,,
A35043,1655,,
A35044,1662,,
A35045,1645,,
A35047,1662,,
A35051,1645,,
A35052,1641,,
A35055,1667,,
A35057,1673,,
A35064,1670,,
A35066,1695,,
A35067,1700,,
A35068,1658,,
A35069,1657,,
A35074,1682,,
A35075,1654,,
A35078,1656,,
A35080,1684,,
A35082,1656,,
A35085,1686,,
A35086,1658,,
A35088,1656,,
A35089,1658,,
A35092,1649,,
A35095,1645,,
A35098,1656,,
A35099,1671,,
A35100,1658,,
A35101,1654,,
A35104,1654,,
A35105,1654,,
A35108,1658,,
A35109,1655,,
A35111,1650,,
A35112,1650,,
A35113,1642,,
A35114,1666,,
A35116,1681,,
A35117,1662,,
A35118,1660,,
A35119,1665,,
A35120,1676,,
A35122,1659,,
A35125,1678,,
A35127,1672,,
A35128,1658,,
A35129,1686,,
A35130,1662,,
A35131,1673,,
A35132,1661,,
A35133,1665,,
A35134,1664,,
A35136,1662,,
A35138,1681,,
A35146,1697,,
A35147,1658,,
A35149,1695,,
A35152,1683,,
A35154,1700,,
A35156,1693,,
A35157,1695,,
A35158,1695,,
A35159,1697,,
A35160,1694,,
A35162,1696,,
A35164,1668,,
A35166,1670,,
A35171,1697,,
A35172,1693,,
A35174,1699,,
A35175,1694,,
A35177,1692,,
A35178,1698,,
A35179,1682,,
A35180,1683,,
A35181,1695,,
A35182,1676,,
A35183,1680,,
A35184,1681,,
A35189,1664,,
A35190,1693,,
A35191,1673,,
A35192,1655,,
A35194,1643,,
A35195,1671,,
A35196,1696,,
A35197,1665,,
A35198,1655,,
A35200,1665,,
A35201,1657,,
A35203,1664,,
A35204,1680,,
A35205,1662,,
A35206,1666,,
A35207,1695,,
A35208,1660,,
A35209,1660,,
A35211,1660,,
A35212,1682,,
A35215,1696,,
A35216,1681,,
A35217,1684,,
A35218,1690,,
A35219,1685,,
A35221,1700,,
A35222,1685,,
A35223,1700,,
A35226,1687,,
A35228,1639,,
A35229,1683,,
A35231,1700,,
A35232,1688,,
A35233,1694,,
A35234,1681,,
A35236,1692,,
A35238,1693,,
A35239,1687,,
A35240,1695,,
A35242,1672,,
A35243,1680,,
A35244,1678,,
A35246,1693,,
A35247,1683,,
A35248,1683,,
A35251,1695,,
A35254,1686,,
A35255,1681,,
A35259,1682,,
A35262,1691,,
A35263,1690,,
A35266,1663,,
A35267,1687,,
A35268,1679,,
A35270,1698,,
A35271,1675,,
A35272,1683,,
A35274,1648,,
A35275,1675,,
A35277,1692,,
A35279,1688,,
A35280,1677,,
A35283,1681,,
A35284,1672,,
A35286,1692,,
A35287,1671,,
A35289,1680,,
A35290,1665,,
A35292,1685,,
A35294,1684,,
A35295,1675,,
A35296,1694,,
A35297,1685,,
A35299,1681,,
A35302,1673,,
A35303,1690,,
A35305,1676,,
A35307,1673,,
A35308,1690,,
A35309,1673,,
A35310,1698,,
A35311,1694,,
A35312,1700,,
A35314,1669,,
A35316,1644,,
A35317,1689,,
A35320,1689,,
A35321,1667,,
A35325,1698,,
A35326,1699,,
A35327,1689,,
A35328,1674,,
A35330,1677,,
A35332,1690,,
A35333,1690,,
A35334,1691,,
A35335,1679,,
A35337,1671,,
A35338,1652,,
A35340,1642,,
A35343,1647,,
A35344,1664,,
A35345,1678,,
A35351,1698,,
A35352,1658,,
A35353,1644,,
A35355,1657,,
A35356,1657,,
A35358,1652,,
A35365,1652,,
A35381,1653,,
A35389,1643,,
A35390,1649,,
A35394,1659,,
A35396,1651,,
A35400,1663,,
A35404,1668,,
A35407,1655,,
A35408,1670,,
A35409,1673,,
A35410,1671,,
A35411,1668,,
A35412,1694,,
A35416,1652,,
A35421,1651,,
A35422,1642,,
A35423,1642,,
A35425,1686,,
A35427,1646,,
A35428,1690,,
A35429,1689,,
A35430,1690,,
A35431,1678,,
A35432,1663,,
A35435,1674,,
A35436,1656,,
A35438,1656,,
A35439,1647,,
A35440,1700,,
A35444,1654,,
A35445,1689,,
A35447,1690,,
A35448,1690,,
A35452,1690,,
A35453,1691,,
A35454,1691,,
A35455,1691,,
A35458,1691,,
A35460,1691,,
A35461,1691,,
A35463,1691,,
A35464,1692,,
A35466,1692,,
A35467,1690,,
A35468,1690,,
A35469,1690,,
A35473,1650,,
A35475,1691,,
A35477,1691,,
A35478,1691,,
A35479,1691,,
A35480,1691,,
A35481,1691,,
A35482,1691,,
A35483,1691,,
A35486,1691,,
A35487,1692,,
A35490,1692,,
A35491,1692,,
A35492,1689,,
A35493,1691,,
A35494,1691,,
A35495,1689,,
A35497,1689,,
A35499,1690,,
A35507,1681,,
A35513,1674,,
A35517,1685,,
A35520,1665,,
A35521,1695,,
A35523,1685,,
A35524,1695,,
A35525,1687,,
A35526,1682,,
A35527,1700,,
A35528,1681,,
A35529,1663,,
A35530,1687,,
A35531,1658,,
A35532,1659,,
A35534,1693,,
A35535,1661,,
A35537,1664,,
A35538,1653,,
A35539,1675,,
A35541,1673,,
A35544,1662,,
A35545,1642,,
A35546,1665,,
A35552,1689,,
A35553,1656,,
A35554,1682,,
A35558,1660,,
A35559,1669,,
A35562,1664,,
A35563,1663,,
A35564,1665,,
A35565,1655,,
A35568,1672,,
A35569,1641,,
A35570,1697,,
A35571,1682,,
A35572,1682,,
A35573,1682,,
A35574,1666,,
A35578,1659,,
A35579,1682,,
A35583,1670,,
A35587,1682,,
A35588,1656,,
A35589,1661,,
A35590,1677,,
A35591,1663,,
A35592,1680,,
A35593,1680,,
A35594,1680,,
A35595,1700,,
A35596,1683,,
A35597,1698,,
A35599,1643,,
A35600,1695,,
A35601,1695,,
A35602,1697,,
A35603,1679,,
A35604,1698,,
A35605,1680,,
A35606,1684,,
A35607,1664,,
A35608,1666,,
A35609,1698,,
A35610,1699,,
A35611,1680,,
A35613,1689,,
A35614,1685,,
A35615,1680,,
A35616,1701,,
A35617,1676,,
A35618,1659,,
A35619,1685,,
A35620,1679,,
A35621,1701,,
A35622,1670,,
A35623,1680,,
A35624,1681,,
A35625,1699,,
A35627,1682,,
A35628,1677,,
A35629,1689,,
A35632,1694,,
A35633,1682,,
A35634,1685,,
A35635,1680,,
A35636,1689,,
A35637,1677,,
A35638,1680,,
A35639,1680,,
A35640,1680,,
A35641,1698,,
A35642,1699,,
A35644,1689,,
A35645,1689,,
A35646,1653,,
A35647,1689,,
A35648,1695,,
A35650,1668,,
A35651,1673,,
A35652,1667,,
A35653,1659,,
A35654,1668,,
A35657,1642,,
A35658,1655,,
A35663,1649,,
A35666,1681,,
A35667,1673,,
A35668,1695,,
A35669,1693,,
A35670,1700,,
A35671,1696,,
A35672,1693,,
A35673,1697,,
A35674,1697,,
A35675,1697,,
A35676,1692,,
A35678,1696,,
A35679,1700,,
A35680,1699,,
A35682,1698,,
A35684,1653,,
A35689,1644,,
A35692,1670,,
A35693,1650,,
A35694,1675,,
A35696,1681,,
A35697,1689,,
A35698,1690,,
A35699,1651,,
A35700,1651,,
A35701,1675,,
A35702,1697,,
A35703,1698,,
A35704,1655,,
A35705,1681,,
A35706,1688,,
A35707,1672,,
A35708,1688,,
A35709,1688,,
A35710,1688,,
A35711,1641,,
A35712,1684,,
A35713,1669,,
A35717,1671,,
A35718,1642,,
A35719,1642,,
A35720,1647,,
A35721,1685,,
A35722,1696,,
A35723,1692,,
A35724,1681,,
A35726,1700,,
A35728,1641,,
A35730,1641,,
A35731,1680,,
A35734,1642,,
A35736,1641,,
A35738,1683,,
A35739,1674,,
A35740,1673,,
A35744,1659,,
A35745,1649,,
A35748,1653,,
A35750,1680,,
A35751,1697,,
A35753,1672,,
A35756,1690,,
A35757,1685,,
A35758,1670,,
A35759,1682,,
A35760,1665,,
A35761,1675,,
A35762,1664,,
A35763,1673,,
A35764,1679,,
A35765,1685,,
A35766,1689,,
A35767,1685,,
A35770,1691,,
A35771,1665,,
A35772,1673,,
A35775,1673,,
A35776,1689,,
A35777,1683,,
A35778,1690,,
A35780,1686,,
A35781,1643,,
A35783,1675,,
A35784,1677,,
A35785,1668,,
A35786,1671,,
A35787,1675,,
A35788,1673,,
A35789,1672,,
A35791,1679,,
A35793,1682,,
A35796,1689,,
A35799,1677,,
A35800,1700,,
A35801,1660,,
A35802,1690,,
A35803,1680,,
A35804,1656,,
A35805,1700,,
A35806,1685,,
A35809,1681,,
A35810,1688,,
A35811,1681,,
A35812,1644,,
A35813,1657,,
A35816,1700,,
A35817,1682,,
A35823,1687,,
A35826,1697,,
A35827,1682,,
A35830,1642,,
A35831,1663,,
A35833,1655,,
A35836,1655,,
A35837,1689,,
A35838,1675,,
A35839,1668,,
A35840,1700,,
A35841,1682,,
A35842,1686,,
A35843,1665,,
A35844,1664,,
A35845,1684,,
A35846,1661,,
A35847,1663,,
A35849,1665,,
A35850,1664,,
A35851,1666,,
A35852,1664,,
A35853,1641,,
A35854,1688,,
A35855,1690,,
A35856,1680,,
A35857,1681,,
A35858,1686,,
A35860,1699,,
A35861,1681,,
A35862,1686,,
A35863,1680,,
A35864,1699,,
A35865,1656,,
A35866,1683,,
A35867,1683,,
A35868,1681,,
A35869,1683,,
A35870,1684,,
A35871,1689,,
A35872,1691,,
A35874,1679,,
A35876,1687,,
A35877,1688,,
A35878,1690,,
A35879,1648,,
A35880,1682,,
A35881,1683,,
A35882,1681,,
A35884,1681,,
A35885,1689,,
A35886,1681,,
A35887,1686,,
A35889,1688,,
A35890,1692,,
A35891,1688,,
A35892,1691,,
A35893,1691,,
A35894,1682,,
A35895,1682,,
A35896,1681,,
A35899,1680,,
A35901,1681,,
A35902,1681,,
A35903,1689,,
A35904,1680,,
A35905,1681,,
A35907,1680,,
A35908,1600,,
A35909,1680,,
A35910,1681,,
A35911,1696,,
A35913,1669,,
A35914,1681,,
A35915,1695,,
A35917,1681,,
A35918,1679,,
A35919,1684,,
A35922,1693,,
A35923,1667,,
A35924,1688,,
A35927,1681,,
A35928,1675,,
A35931,1648,,
A35932,1684,,
A35936,1649,,
A35937,1696,,
A35938,1699,,
A35941,1655,,
A35943,1654,,
A35945,1653,,
A35948,1659,,
A35949,1651,,
A35951,1659,,
A35955,1664,,
A35958,1655,,
A35959,1684,,
A35961,1694,,
A35962,1647,,
A35963,1663,,
A35964,1680,,
A35965,1683,,
A35967,1675,,
A35968,1682,,
A35969,1669,,
A35974,1652,,
A35975,1661,,
A35976,1658,,
A35980,1643,,
A35983,1643,,
A35985,1669,,
A35986,1669,,
A35987,1644,,
A35992,1655,,
A35993,1642,,
A35994,1700,,
A35998,1643,,
A36008,1680,,
A36011,1696,,
A36012,1698,,
A36014,1698,,
A36016,1689,,
A36017,1678,,
A36018,1689,,
A36019,1656,,
A36020,1678,,
A36022,1664,,
A36024,1689,,
A36029,1694,,
A36033,1643,,
A36034,1700,,
A36037,1688,,
A36046,1695,,
A36047,1672,,
A36048,1696,,
A36049,1643,,
A36051,1674,,
A36052,1686,,
A36054,1700,,
A36055,1673,,
A36056,1682,,
A36057,1695,,
A36059,1684,,
A36060,1647,,
A36061,1644,,
A36074,1677,,
A36075,1679,,
A36077,1643,,
A36078,1684,,
A36081,1698,,
A36083,1680,,
A36084,1642,,
A36086,1697,,
A36088,1644,,
A36089,1689,,
A36090,1695,,
A36092,1687,,
A36093,1646,,
A36095,1698,,
A36096,1699,,
A36097,1670,,
A36100,1674,,
A36101,1695,,
A36102,1656,,
A36103,1660,,
A36104,1690,,
A36106,1697,,
A36107,1691,,
A36108,1662,,
A36109,1642,,
A36110,1680,,
A36115,1643,,
A36116,1692,,
A36118,1680,,
A36119,1644,,
A36121,1641,,
A36124,1641,,
A36125,1681,,
A36128,1642,,
A36130,1658,,
A36132,1698,,
A36135,1660,,
A36136,1680,,
A36138,1680,,
A36143,1679,,
A36145,1651,,
A36147,1681,,
A36148,1691,,
A36149,1683,,
A36150,1689,,
A36151,1687,,
A36152,1683,,
A36156,1643,,
A36160,1688,,
A36161,1700,,
A36162,1642,,
A36163,1695,,
A36164,1642,,
A36166,1659,,
A36169,1697,,
A36172,1641,,
A36173,1682,,
A36174,1665,,
A36175,1645,,
A36182,1683,,
A36184,1668,,
A36185,1676,,
A36186,1665,,
A36187,1671,,
A36188,1663,,
A36189,1663,,
A36190,1663,,
A36191,1683,,
A36192,1674,,
A36193,1685,,
A36194,1680,,
A36196,1680,,
A36197,1679,,
A36198,1690,,
A36199,1690,,
A36202,1641,,
A36203,1680,,
A36204,1685,,
A36205,1672,,
A36211,1697,,
A36212,1699,,
A36213,1683,,
A36215,1689,,
A36216,1685,,
A36217,1700,,
A36218,1687,,
A36219,1681,,
A36220,1678,,
A36221,1671,,
A36225,1693,,
A36226,1688,,
A36228,1679,,
A36230,1652,,
A36231,1658,,
A36233,1665,,
A36235,1665,,
A36236,1690,,
A36239,1688,,
A36240,1689,,
A36241,1695,,
A36242,1681,,
A36244,1683,,
A36246,1682,,
A36249,1697,,
A36251,1698,,
A36252,1681,,
A36253,1679,,
A36257,1700,,
A36258,1672,,
A36261,1676,,
A36263,1692,,
A36265,1694,,
A36266,1696,,
A36268,1680,,
A36270,1665,,
A36271,1665,,
A36272,1666,,
A36273,1683,,
A36275,1683,,
A36276,1685,,
A36278,1685,,
A36279,1641,,
A36280,1680,,
A36281,1683,,
A36282,1686,,
A36283,1673,,
A36284,1660,,
A36285,1683,,
A36287,1680,,
A36288,1697,,
A36289,1698,,
A36290,1700,,
A36291,1650,,
A36292,1644,,
A36294,1682,,
A36296,1649,,
A36298,1651,,
A36301,1652,,
A36304,1680,,
A36308,1661,,
A36309,1662,,
A36310,1662,,
A36311,1684,,
A36312,1693,,
A36314,1692,,
A36315,1674,,
A36316,1693,,
A36317,1688,,
A36320,1692,,
A36322,1693,,
A36326,1697,,
A36329,1666,,
A36334,1642,,
A36335,1685,,
A36343,1662,,
A36344,1681,,
A36345,1691,,
A36346,1694,,
A36347,1690,,
A36348,1690,,
A36350,1660,,
A36351,1679,,
A36353,1679,,
A36354,1679,,
A36355,1687,,
A36356,1687,,
A36357,1687,,
A36358,1666,,
A36359,1680,,
A36360,1684,,
A36362,1643,,
A36365,1695,,
A36367,1693,,
A36369,1685,,
A36371,1696,,
A36373,1699,,
A36374,1687,,
A36376,1680,,
A36377,1683,,
A36378,1643,,
A36379,1643,,
A36382,1690,,
A36383,1680,,
A36385,1644,,
A36388,1643,,
A36389,1648,,
A36390,1640,,
A36391,1641,,
A36392,1646,,
A36393,1651,,
A36396,1652,,
A36397,1649,,
A36399,1649,,
A36400,1649,,
A36401,1649,,
A36402,1649,,
A36403,1647,,
A36404,1640,,
A36405,1642,,
A36407,1646,,
A36408,1651,,
A36409,1645,,
A36410,1651,,
A36412,1649,,
A36414,1645,,
A36415,1642,,
A36416,1651,,
A36417,1647,,
A36420,1651,,
A36421,1644,,
A36423,1646,,
A36424,1692,,
A36425,1645,,
A36426,1651,,
A36427,1649,,
A36428,1643,,
A36429,1652,,
A36430,1648,,
A36431,1644,,
A36432,1648,,
A36433,1694,,
A36434,1649,,
A36435,1651,,
A36441,1662,,
A36444,1664,,
A36446,1661,,
A36449,1660,,
A36451,1695,,
A36452,1680,,
A36453,1682,,
A36457,1691,,
A36458,1667,,
A36459,1689,,
A36460,1683,,
A36461,1683,,
A36462,1652,,
A36463,1647,,
A36464,1642,,
A36465,1656,,
A36466,1643,,
A36482,1677,,
A36484,1697,,
A36485,1689,,
A36486,1691,,
A36487,1641,,
A36488,1641,,
A36491,1679,,
A36494,1641,,
A36495,1641,,
A36496,1664,,
A36497,1672,,
A36499,1665,,
A36500,1678,,
A36501,1651,,
A36503,1664,,
A36504,1665,,
A36507,1664,,
A36512,1699,,
A36513,1697,,
A36515,1676,,
A36518,1670,,
A36519,1661,,
A36520,1641,,
A36521,1659,,
A36522,1672,,
A36526,1695,,
A36527,1655,,
A36528,1657,,
A36529,1680,,
A36530,1690,,
A36531,1679,,
A36532,1641,,
A36533,1688,,
A36534,1660,,
A36537,1675,,
A36539,1688,,
A36542,1682,,
A36543,1647,,
A36551,1668,,
A36554,1661,,
A36555,1642,,
A36557,1668,,
A36559,1676,,
A36561,1672,,
A36562,1662,,
A36564,1664,,
A36566,1655,,
A36570,1691,,
A36573,1656,,
A36575,1682,,
A36579,1691,,
A36581,1681,,
A36588,1685,,
A36590,1697,,
A36591,1675,,
A36592,1692,,
A36594,1673,,
A36595,1691,,
A36597,1694,,
A36598,1667,,
A36599,1689,,
A36600,1673,,
A36602,1676,,
A36606,1683,,
A36608,1688,,
A36609,1692,,
A36610,1672,,
A36614,1686,,
A36616,1683,,
A36619,1682,,
A36620,1692,,
A36621,1687,,
A36622,1671,,
A36624,1693,,
A36625,1700,,
A36627,1687,,
A36630,1681,,
A36631,1667,,
A36640,1683,,
A36641,1694,,
A36642,1682,,
A36643,1692,,
A36644,1674,,
A36645,1673,,
A36648,1682,,
A36650,1684,,
A36653,1675,,
A36654,1676,,
A36655,1674,,
A36656,1696,,
A36657,1679,,
A36661,1668,,
A36663,1673,,
A36664,1659,,
A36665,1684,,
A36666,1682,,
A36667,1682,,
A36668,1683,,
A36669,1683,,
A36671,1687,,
A36672,1682,,
A36673,1682,,
A36680,1682,,
A36681,1668,,
A36685,1668,,
A36686,1674,,
A36691,1695,,
A36692,1681,,
A36695,1677,,
A36697,1685,,
A36698,1660,,
A36701,1682,,
A36702,1685,,
A36703,1662,,
A36704,1679,,
A36705,1685,,
A36707,1684,,
A36708,1670,,
A36713,1669,,
A36714,1684,,
A36717,1696,,
A36718,1669,,
A36720,1656,,
A36721,1696,,
A36722,1685,,
A36723,1672,,
A36726,1670,,
A36727,1698,,
A36728,1690,,
A36729,1679,,
A36730,1671,,
A36731,1696,,
A36736,1678,,
A36737,1680,,
A36738,1683,,
A36739,1682,,
A36742,1680,,
A36743,1699,,
A36745,1646,,
A36746,1684,,
A36748,1693,,
A36750,1665,,
A36751,1644,,
A36753,1661,,
A36755,1674,,
A36756,1676,,
A36757,1674,,
A36759,1675,,
A36760,1676,,
A36761,1698,,
A36762,1678,,
A36763,1685,,
A36764,1688,,
A36765,1687,,
A36766,1695,,
A36768,1695,,
A36769,1643,,
A36771,1687,,
A36773,1664,,
A36777,1661,,
A36779,1673,,
A36785,1680,,
A36786,1680,,
A36787,1680,,
A36790,1682,,
A36791,1656,,
A36794,1675,,
A36795,1662,,
A36798,1693,,
A36799,1666,,
A36803,1685,,
A36804,1681,,
A36808,1652,,
A36811,1681,,
A36812,1680,,
A36813,1681,,
A36814,1685,,
A36815,1682,,
A36816,1652,,
A36818,1683,,
A36819,1683,,
A36820,1688,,
A36821,1689,,
A36822,1700,,
A36823,1665,,
A36824,1669,,
A36825,1664,,
A36827,1696,,
A36830,1641,,
A36831,1681,,
A36832,1680,,
A36836,1679,,
A36839,1680,,
A36846,1641,,
A36849,1673,,
A36854,1672,,
A36859,1664,,
A36867,1641,,
A36868,1692,,
A36870,1652,,
A36871,1660,,
A36873,1656,,
A36875,1662,,
A36877,1671,,
A36878,1662,,
A36881,1680,,
A36882,1646,,
A36887,1697,,
A36889,1671,,
A36890,1673,,
A36891,1685,,
A36896,1700,,
A36897,1700,,
A36898,1699,,
A36899,1693,,
A36900,1685,,
A36901,1679,,
A36902,1685,,
A36903,1683,,
A36905,1692,,
A36906,1691,,
A36908,1684,,
A36909,1692,,
A36910,1692,,
A36912,1641,,
A36913,1642,,
A36919,1692,,
A36920,1698,,
A36925,1660,,
A36929,1676,,
A36932,1664,,
A36933,1683,,
A36934,1660,,
A36935,1644,,
A36936,1696,,
A36937,1688,,
A36938,1658,,
A36939,1655,,
A36940,1649,,
A36945,1652,,
A36946,1694,,
A36954,1700,,
A36955,1698,,
A36956,1688,,
A36958,1682,,
A36959,1698,,
A36960,1699,,
A36961,1684,,
A36963,1690,,
A36965,1694,,
A36966,1686,,
A36968,1682,,
A36969,1700,,
A36970,1649,,
A36971,1685,,
A36972,1700,,
A36973,1700,,
A36974,1698,,
A36975,1677,,
A36978,1678,,
A36979,1688,,
A36980,1641,,
A36981,1695,,
A36982,1681,,
A36983,1682,,
A36984,1697,,
A36986,1691,,
A36989,1677,,
A36992,1689,,
A36993,1684,,
A36994,1692,,
A36998,1683,,
A36999,1684,,
A37000,1697,,
A37001,1690,,
A37004,1691,,
A37005,1692,,
A37006,1688,,
A37007,1681,,
A37008,1685,,
A37009,1682,,
A37010,1684,,
A37011,1693,,
A37013,1682,,
A37014,1682,,
A37015,1698,,
A37016,1684,,
A37017,1676,,
A37022,1694,,
A37023,1679,,
A37024,1685,,
A37025,1678,,
A37026,1680,,
A37028,1681,,
A37030,1649,,
A37031,1697,,
A37032,1668,,
A37035,1658,,
A37042,1659,,
A37045,1685,,
A37046,1676,,
A37048,1670,,
A37049,1675,,
A37051,1691,,
A37052,1679,,
A37053,1671,,
A37054,1676,,
A37055,1641,,
A37056,1642,,
A37061,1643,,
A37064,1654,,
A37065,1658,,
A37066,1657,,
A37068,1654,,
A37070,1659,,
A37074,1650,,
A37077,1642,,
A37080,1642,,
A37083,1650,,
A37084,1649,,
A37089,1661,,
A37090,1654,,
A37095,1662,,
A37096,1666,,
A37097,1672,,
A37098,1683,,
A37102,1660,,
A37104,1685,,
A37105,1663,,
A37110,1662,,
A37113,1657,,
A37114,1688,,
A37116,1651,,
A37119,1660,,
A37121,1663,,
A37130,1697,,
A37131,1680,,
A37132,1689,,
A37133,1670,,
A37135,1697,,
A37137,1689,,
A37139,1692,,
A37146,1698,,
A37147,1651,,
A37148,1651,,
A37152,1646,,
A37153,1694,,
A37154,1693,,
A37156,1693,,
A37157,1696,,
A37158,1677,,
A37160,1700,,
A37163,1696,,
A37165,1680,,
A37167,1695,,
A37169,1700,,
A37170,1677,,
A37175,1641,,
A37176,1641,,
A37178,1650,,
A37179,1651,,
A37181,1663,,
A37182,1660,,
A37186,1686,,
A37187,1659,,
A37190,1641,,
A37192,1643,,
A37198,1670,,
A37199,1673,,
A37200,1663,,
A37205,1672,,
A37208,1661,,
A37210,1661,,
A37211,1682,,
A37212,1655,,
A37213,1664,,
A37214,1659,,
A37215,1659,,
A37216,1690,,
A37217,1670,,
A37219,1686,,
A37220,1666,,
A37223,1679,,
A37224,1641,,
A37226,1691,,
A37229,1672,,
A37231,1679,,
A37234,1684,,
A37235,1694,,
A37237,1666,,
A37238,1659,,
A37239,1697,,
A37240,1656,,
A37242,1653,,
A37243,1689,,
A37244,1658,,
A37245,1692,,
A37246,1678,,
A37247,1642,,
A37248,1691,,
A37249,1669,,
A37250,1642,,
A37251,1641,,
A37256,1676,,
A37260,1691,,
A37263,1692,,
A37268,1651,,
A37269,1670,,
A37274,1653,,
A37275,1695,,
A37276,1694,,
A37277,1700,,
A37279,1697,,
A37282,1661,,
A37283,1694,,
A37284,1659,,
A37285,1641,,
A37286,1653,,
A37288,1682,,
A37289,1700,,
A37290,1654,,
A37291,1666,,
A37292,1654,,
A37294,1670,,
A37296,1657,,
A37297,1657,,
A37299,1679,,
A37300,1690,,
A37302,1680,,
A37303,1682,,
A37304,1679,,
A37305,1682,,
A37306,1684,,
A37307,1681,,
A37308,1688,,
A37309,1664,,
A37311,1677,,
A37313,1695,,
A37315,1689,,
A37316,1692,,
A37317,1676,,
A37324,1661,,
A37325,1652,,
A37327,1690,,
A37328,1652,,
A37331,1660,,
A37333,1682,,
A37335,1696,,
A37336,1647,,
A37337,1660,,
A37338,1688,,
A37339,1660,,
A37340,1681,,
A37343,1689,,
A37344,1647,,
A37345,1647,,
A37346,1642,,
A37347,1689,,
A37348,1670,,
A37349,1690,,
A37350,1680,,
A37351,1643,,
A37352,1659,,
A37353,1643,,
A37354,1659,,
A37356,1659,,
A37357,1659,,
A37358,1700,,
A37359,1659,,
A37361,1660,,
A37362,1642,,
A37363,1679,,
A37364,1660,,
A37365,1650,,
A37366,1650,,
A37367,1663,,
A37368,1648,,
A37369,1659,,
A37371,1699,,
A37372,1679,,
A37373,1641,,
A37375,1659,,
A37379,1644,,
A37380,1642,,
