ngram,corpus frequency,document frequency,rank in corpus
country's,45,15,497
constant,45,21,497
colours,45,16,497
bottom,45,21,497
bend,45,25,497
behalf,45,24,497
beaten,45,23,497
bade,45,19,497
andronicus,45,1,497
ambition,45,21,497
account,45,25,497
according,45,25,497
abused,45,23,497
yond,44,19,498
wants,44,26,498
venice,44,6,498
undertake,44,24,498
twelve,44,24,498
thinking,44,23,498
taught,44,25,498
smell,44,23,498
servants,44,23,498
sacred,44,23,498
resolved,44,22,498
rank,44,18,498
quit,44,24,498
puts,44,25,498
perhaps,44,23,498
parted,44,19,498
offended,44,26,498
methought,44,21,498
knaves,44,19,498
honoured,44,21,498
graces,44,21,498
gifts,44,24,498
garments,44,20,498
fish,44,20,498
fathers,44,20,498
equal,44,23,498
egypt,44,4,498
cease,44,20,498
burden,44,20,498
brows,44,22,498
bark,44,23,498
weight,43,22,499
tribunes,43,3,499
treasure,43,23,499
tread,43,21,499
thunder,43,23,499
thieves,43,18,499
tedious,43,22,499
slander,43,19,499
sees,43,25,499
search,43,17,499
salt,43,24,499
reverence,43,24,499
pyramus,43,2,499
possessed,43,25,499
policy,43,23,499
peril,43,23,499
odds,43,25,499
native,43,18,499
mortimer,43,4,499
lust,43,17,499
lieutenant,43,9,499
kinsman,43,20,499
iron,43,21,499
frown,43,21,499
friendship,43,24,499
followers,43,20,499
flower,43,19,499
fate,43,20,499
dying,43,22,499
dreams,43,16,499
doom,43,19,499
custom,43,20,499
cost,43,25,499
belike,43,22,499
beatrice,43,1,499
abuse,43,20,499
weigh,42,21,500
warm,42,21,500
unknown,42,25,500
tomb,42,18,500
table,42,21,500
stomach,42,24,500
sides,42,23,500
sheep,42,17,500
she'll,42,20,500
seas,42,20,500
revenged,42,17,500
regard,42,23,500
purposes,42,19,500
mischief,42,22,500
midnight,42,22,500
mars,42,18,500
main,42,21,500
macbeth,42,1,500
image,42,21,500
hill,42,17,500
hid,42,23,500
hal,42,2,500
frame,42,23,500
flatter,42,18,500
fatal,42,16,500
drown,42,17,500
debt,42,20,500
bred,42,23,500
apt,42,18,500
advice,42,21,500
add,42,25,500
winter,41,24,501
whipped,41,17,501
triumph,41,18,501
sorrows,41,18,501
sirs,41,17,501
shot,41,21,501
shine,41,18,501
sends,41,23,501
seeing,41,24,501
season,41,23,501
root,41,19,501
ripe,41,26,501
revolt,41,24,501
repair,41,25,501
plantagenet,41,7,501
outward,41,22,501
montague,41,2,501
mistake,41,20,501
maintain,41,20,501
maids,41,21,501
line,41,19,501
knowing,41,24,501
henceforth,41,26,501
hazard,41,19,501
greet,41,24,501
george,41,11,501
fortune's,41,20,501
favours,41,21,501
farther,41,20,501
faint,41,21,501
dearly,41,24,501
crave,41,23,501
camillo,41,1,501
burgundy,41,5,501
bodies,41,21,501
big,41,24,501
alike,41,18,501
woes,40,13,502
william,40,8,502
whoreson,40,13,502
violent,40,17,502
tide,40,19,502
surely,40,22,502
speaking,40,22,502
sore,40,20,502
sooth,40,20,502
skill,40,22,502
pistol,40,5,502
perform,40,22,502
pair,40,24,502
isle,40,12,502
heart's,40,24,502
grieve,40,21,502
firm,40,23,502
elder,40,24,502
displeasure,40,19,502
dishonour,40,20,502
disgrace,40,22,502
device,40,21,502
desert,40,22,502
countrymen,40,14,502
council,40,15,502
condemned,40,18,502
commit,40,22,502
citizens,40,18,502
changed,40,19,502
bury,40,21,502
bite,40,20,502
bianca,40,2,502
armour,40,17,502
aim,40,24,502
witch,39,18,503
weeds,39,22,503
wears,39,23,503
vantage,39,20,503
tempest,39,18,503
tells,39,23,503
stroke,39,21,503
stranger,39,19,503
stays,39,21,503
star,39,22,503
sold,39,24,503
slew,39,17,503
sentence,39,20,503
runs,39,22,503
renowned,39,23,503
render,39,19,503
remains,39,20,503
proclaim,39,23,503
prepared,39,23,503
performed,39,23,503
peers,39,11,503
murdered,39,15,503
month,39,16,503
maiden,39,19,503
lean,39,22,503
lavinia,39,1,503
katherine,39,5,503
heartily,39,18,503
hateful,39,22,503
hardly,39,23,503
hangs,39,25,503
glorious,39,18,503
fits,39,22,503
finds,39,23,503
figure,39,24,503
entertain,39,25,503
devils,39,20,503
commanded,39,20,503
burning,39,19,503
bird,39,22,503
bind,39,19,503
bearing,39,23,503
advise,39,18,503
wrought,38,22,504
waste,38,21,504
utter,38,24,504
unnatural,38,17,504
unhappy,38,20,504
sweat,38,24,504
stayed,38,22,504
slender,38,9,504
sky,38,24,504
sell,38,20,504
saved,38,21,504
rock,38,19,504
reign,38,15,504
proved,38,22,504
prayer,38,16,504
praised,38,19,504
pause,38,19,504
object,38,24,504
numbers,38,16,504
months,38,19,504
modest,38,18,504
misery,38,22,504
meeting,38,22,504
marks,38,18,504
ladyship,38,16,504
impossible,38,19,504
ignorance,38,19,504
fixed,38,22,504
fingers,38,18,504
fairest,38,21,504
edge,38,22,504
east,38,22,504
earnest,38,21,504
duke's,38,16,504
defense,38,21,504
darkness,38,19,504
conceit,38,22,504
chaste,38,21,504
castle,38,14,504
capitol,38,6,504
blunt,38,19,504
below,38,19,504
began,38,21,504
banishment,38,13,504
avoid,38,25,504
worn,37,22,505
willing,37,22,505
whip,37,19,505
weapons,37,18,505
tut,37,14,505
tremble,37,21,505
trade,37,17,505
thereof,37,13,505
substance,37,16,505
smooth,37,20,505
serves,37,24,505
prey,37,23,505
picture,37,17,505
mouths,37,20,505
minister,37,20,505
lysander,37,1,505
lucentio,37,2,505
infinite,37,21,505
humphrey,37,3,505
forced,37,24,505
fierce,37,18,505
dromio,37,1,505
difference,37,21,505
deserves,37,17,505
deer,37,17,505
dagger,37,20,505
complexion,37,17,505
bounty,37,20,505
benefit,37,21,505
bawd,37,12,505
angels,37,17,505
ambitious,37,14,505
amazed,37,21,505
acquainted,37,19,505
unworthy,36,21,506
tame,36,22,506
stronger,36,19,506
stain,36,22,506
special,36,20,506
slept,36,21,506
slaves,36,20,506
seemed,36,19,506
ruin,36,16,506
profit,36,18,506
places,36,23,506
otherwise,36,19,506
nobly,36,18,506
necessity,36,23,506
leg,36,20,506
laws,36,16,506
language,36,17,506
la,36,14,506
instrument,36,17,506
hermia,36,1,506
hanging,36,19,506
friendly,36,24,506
familiar,36,21,506
except,36,17,506
entertainment,36,18,506
dignity,36,22,506
creatures,36,20,506
companion,36,22,506
cares,36,21,506
bleed,36,19,506
banish,36,12,506
arise,36,16,506
all's,36,21,506
advised,36,21,506
window,35,14,507
twain,35,19,507
trumpets,35,18,507
toby,35,1,507
suspect,35,15,507
solemn,35,22,507
senate,35,6,507
rob,35,17,507
richmond,35,3,507
reward,35,17,507
pieces,35,22,507
offered,35,24,507
north,35,21,507
nobles,35,12,507
nobility,35,13,507
lip,35,16,507
kindly,35,21,507
kent,35,7,507
husband's,35,19,507
hercules,35,15,507
giving,35,23,507
gaunt,35,6,507
felt,35,19,507
fairy,35,9,507
envious,35,16,507
enforce,35,21,507
drive,35,19,507
diomed,35,3,507
coz,35,10,507
committed,35,16,507
chief,35,18,507
bride,35,11,507
bravely,35,22,507
blown,35,19,507
birds,35,15,507
bent,35,25,507
belly,35,14,507
bell,35,18,507
barren,35,20,507
apparel,35,17,507
amiss,35,21,507
also,35,17,507
affections,35,22,507
accuse,35,16,507
accursed,35,15,507
withdraw,34,20,508
willingly,34,20,508
whatever,34,20,508
wales,34,7,508
urge,34,14,508
tyranny,34,14,508
tranio,34,1,508
temper,34,24,508
tall,34,19,508
suffered,34,23,508
snow,34,24,508
sink,34,20,508
senses,34,17,508
rt,34,14,508
rotten,34,24,508
retire,34,17,508
pursue,34,18,508
pleases,34,19,508
partly,34,19,508
nature's,34,18,508
miserable,34,18,508
lamb,34,19,508
laertes,34,2,508
kin,34,18,508
jupiter,34,10,508
jealousy,34,13,508
italy,34,11,508
it's,34,12,508
humours,34,17,508
guest,34,19,508
glove,34,12,508
fruit,34,19,508
fox,34,19,508
fairer,34,19,508
dozen,34,19,508
discover,34,19,508
direct,34,19,508
dew,34,19,508
delay,34,20,508
cressid,34,2,508
coriolanus,34,2,508
convey,34,17,508
constable,34,8,508
circumstance,34,17,508
cat,34,16,508
bar,34,16,508
babe,34,16,508
attempt,34,20,508
abide,34,16,508
zeal,33,17,509
younger,33,17,509
written,33,18,509
woeful,33,15,509
withered,33,20,509
wishes,33,19,509
weeps,33,21,509
wedding,33,14,509
trojan,33,5,509
tailor,33,15,509
sway,33,22,509
stoop,33,16,509
staff,33,17,509
services,33,12,509
scene,33,17,509
saucy,33,21,509
ran,33,15,509
pocket,33,20,509
pleasures,33,17,509
peter,33,10,509
passage,33,19,509
mount,33,18,509
meantime,33,18,509
marvel,33,21,509
length,33,20,509
league,33,13,509
horn,33,18,509
francis,33,7,509
falsehood,33,20,509
faithful,33,16,509
express,33,17,509
dumb,33,17,509
drew,33,19,509
dish,33,20,509
desdemona,33,1,509
cupid,33,12,509
confound,33,16,509
calm,33,17,509
books,33,16,509
betray,33,18,509
beasts,33,19,509
bassanio,33,1,509
aufidius,33,1,509
ashamed,33,22,509
appetite,33,21,509
acquaintance,33,19,509
wounded,32,19,510
wooed,32,17,510
wondrous,32,16,510
wisely,32,18,510
wed,32,14,510
tricks,32,22,510
thick,32,15,510
suspicion,32,16,510
sounds,32,21,510
sought,32,21,510
sins,32,19,510
silent,32,19,510
shoulders,32,18,510
senators,32,6,510
satisfaction,32,19,510
ruled,32,22,510
rebels,32,10,510
rash,32,20,510
public,32,18,510
prisoners,32,12,510
plucked,32,19,510
pleasant,32,18,510
petruchio,32,2,510
passing,32,21,510
observe,32,18,510
morn,32,18,510
minute,32,19,510
mile,32,16,510
mass,32,11,510
lusty,32,17,510
ireland,32,9,510
huge,32,17,510
hubert,32,1,510
hat,32,17,510
handkerchief,32,4,510
habit,32,16,510
groans,32,20,510
garden,32,16,510
gait,32,20,510
fright,32,21,510
eight,32,17,510
dwell,32,18,510
discretion,32,18,510
discharge,32,20,510
cur,32,16,510
corn,32,13,510
continue,32,19,510
conference,32,19,510
clock,32,20,510
chase,32,22,510
charm,32,16,510
charged,32,18,510
wot,31,17,511
wolf,31,17,511
wholesome,31,16,511
virgin,31,16,511
vessel,31,18,511
unfold,31,17,511
troubled,31,20,511
trees,31,16,511
suits,31,19,511
strive,31,17,511
strife,31,20,511
stick,31,18,511
start,31,18,511
standing,31,20,511
spur,31,19,511
sour,31,18,511
slight,31,19,511
sings,31,17,511
secure,31,18,511
sealed,31,19,511
savage,31,20,511
privilege,31,16,511
pomp,31,18,511
nights,31,22,511
newly,31,22,511
mountain,31,20,511
message,31,18,511
lately,31,22,511
knit,31,20,511
joyful,31,18,511
hunt,31,16,511
horatio,31,1,511
higher,31,18,511
height,31,22,511
graves,31,19,511
freedom,31,18,511
expect,31,16,511
exchange,31,15,511
eternal,31,20,511
enterprise,31,15,511
clothes,31,16,511
breach,31,17,511
beshrew,31,19,511
audience,31,14,511
yoke,30,18,512
wrack,30,19,512
westmoreland,30,3,512
weather,30,18,512
visage,30,19,512
troops,30,17,512
travel,30,17,512
train,30,16,512
torture,30,15,512
thrown,30,16,512
tempt,30,16,512
taking,30,17,512
suppose,30,17,512
subtle,30,19,512
stream,30,22,512
sleeps,30,20,512
signs,30,13,512
siege,30,17,512
seize,30,18,512
rid,30,21,512
refuse,30,18,512
rebellion,30,12,512
queen's,30,8,512
provided,30,22,512
pronounce,30,15,512
proclaimed,30,16,512
prick,30,16,512
press,30,17,512
posthumus,30,1,512
persuade,30,20,512
perish,30,19,512
pate,30,16,512
palace,30,13,512
padua,30,4,512
odd,30,17,512
notice,30,18,512
needful,30,20,512
naples,30,5,512
mettle,30,17,512
malvolio,30,1,512
loyal,30,19,512
lord's,30,15,512
looking,30,21,512
loath,30,24,512
leads,30,16,512
laughter,30,18,512
laughed,30,18,512
hostess,30,11,512
honey,30,17,512
herald,30,16,512
groan,30,16,512
goose,30,13,512
ghost,30,15,512
gently,30,22,512
gar,30,1,512
gall,30,16,512
forswear,30,18,512
fed,30,22,512
famous,30,17,512
fairies,30,7,512
error,30,18,512
ended,30,18,512
draws,30,18,512
douglas,30,2,512
directly,30,14,512
curses,30,16,512
cuckold,30,14,512
confusion,30,17,512
compass,30,19,512
cleopatra,30,3,512
caught,30,18,512
bore,30,19,512
boot,30,17,512
asked,30,19,512
appointed,30,16,512
ago,30,19,512
accept,30,14,512
absolute,30,14,512
absent,30,18,512
worm,29,16,513
wife's,29,14,513
whisper,29,20,513
west,29,21,513
wept,29,14,513
venture,29,15,513
urged,29,14,513
torment,29,15,513
thisbe,29,3,513
terror,29,15,513
task,29,18,513
talked,29,17,513
supposed,29,18,513
supply,29,15,513
store,29,23,513
stern,29,17,513
stained,29,18,513
smiling,29,19,513
sat,29,19,513
rouse,29,15,513
rate,29,16,513
rail,29,18,513
purchase,29,19,513
provide,29,22,513
price,29,16,513
possess,29,20,513
pitiful,29,20,513
pitch,29,19,513
physic,29,20,513
petty,29,17,513
pen,29,18,513
offices,29,17,513
officers,29,19,513
nice,29,21,513
nation,29,14,513
murderer,29,15,513
monument,29,13,513
moment,29,18,513
marked,29,18,513
knights,29,9,513
interest,29,15,513
hortensio,29,1,513
hairs,29,18,513
granted,29,16,513
giddy,29,17,513
example,29,16,513
entered,29,17,513
disease,29,15,513
disdain,29,18,513
desired,29,19,513
delicate,29,12,513
day's,29,18,513
daily,29,19,513
crack,29,19,513
cowards,29,15,513
cool,29,20,513
consul,29,2,513
conclude,29,17,513
commands,29,18,513
coat,29,13,513
chair,29,14,513
cell,29,6,513
burns,29,17,513
beware,29,20,513
bestowed,29,19,513
beauteous,29,17,513
assurance,29,16,513
aboard,29,13,513
youthful,28,16,514
wills,28,19,514
week,28,19,514
waters,28,17,514
undo,28,21,514
towns,28,12,514
theme,28,18,514
theirs,28,18,514
step,28,21,514
spleen,28,18,514
sisters,28,9,514
shown,28,19,514
shook,28,20,514
shines,28,16,514
shapes,28,16,514
scotland,28,7,514
sceptre,28,14,514
satisfy,28,20,514
roderigo,28,2,514
roar,28,15,514
rhyme,28,12,514
resolve,28,15,514
resolution,28,22,514
rescue,28,16,514
removed,28,15,514
remove,28,16,514
remorse,28,20,514
raised,28,15,514
prince's,28,10,514
preparation,28,17,514
pour,28,17,514
possession,28,18,514
peevish,28,20,514
parting,28,16,514
oxford,28,5,514
other's,28,15,514
opposed,28,16,514
obedient,28,17,514
nephew,28,15,514
mocked,28,14,514
mild,28,13,514
liberal,28,18,514
lent,28,17,514
kissed,28,15,514
key,28,18,514
joined,28,14,514
item,28,5,514
hereford,28,3,514
hears,28,17,514
grandam,28,9,514
goths,28,2,514
forty,28,19,514
foreign,28,17,514
following,28,15,514
flow,28,19,514
fifty,28,13,514
fields,28,15,514
feeling,28,17,514
fares,28,14,514
esteem,28,15,514
enforced,28,17,514
easily,28,24,514
earthly,28,19,514
destruction,28,16,514
dam,28,17,514
crying,28,23,514
conjure,28,19,514
conclusion,28,20,514
commonwealth,28,17,514
commons,28,7,514
censure,28,13,514
burst,28,16,514
breaks,28,18,514
boast,28,18,514
beholding,28,20,514
beheld,28,16,514
befall,28,15,514
arthur,28,3,514
aged,28,16,514
wing,27,19,515
weapon,27,13,515
wax,27,17,515
villainous,27,12,515
touches,27,16,515
token,27,14,515
toil,27,18,515
terrible,27,19,515
temple,27,14,515
strongly,27,18,515
strain,27,15,515
space,27,14,515
shift,27,21,515
share,27,18,515
seldom,27,15,515
school,27,18,515
rivers,27,8,515
redress,27,13,515
recover,27,17,515
phrase,27,13,515
owes,27,13,515
oracle,27,9,515
melt,27,16,515
locked,27,16,515
liking,27,17,515
likes,27,14,515
lights,27,19,515
lesser,27,18,515
lancelet,27,1,515
lad,27,10,515
kisses,27,17,515
kindred,27,17,515
julia,27,1,515
joys,27,15,515
joint,27,13,515
instruments,27,16,515
innocence,27,15,515
husbands,27,14,515
herein,27,15,515
hated,27,15,515
guilt,27,13,515
greeks,27,6,515
greek,27,5,515
forfeit,27,10,515
feeble,27,12,515
exceeding,27,16,515
eros,27,1,515
employed,27,17,515
eldest,27,18,515
drums,27,13,515
courtier,27,10,515
corrupt,27,14,515
conquest,27,14,515
confirm,27,17,515
conceive,27,20,515
cock,27,17,515
ceremony,27,15,515
cade,27,1,515
britain,27,3,515
breeding,27,15,515
bleeding,27,17,515
allow,27,13,515
agamemnon,27,3,515
afternoon,27,16,515
aeneas,27,8,515
advance,27,16,515
addition,27,14,515
zounds,26,6,516
yellow,26,13,516
wink,26,17,516
winchester,26,4,516
whereon,26,18,516
value,26,15,516
twould,26,17,516
troop,26,17,516
treacherous,26,18,516
thersites,26,2,516
sue,26,15,516
suck,26,17,516
spy,26,17,516
spurn,26,16,516
slaughter,26,13,516
shrewd,26,20,516
shoulder,26,16,516
shoot,26,14,516
senseless,26,17,516
scurvy,26,11,516
robert,26,5,516
remembered,26,18,516
recompense,26,17,516
promises,26,14,516
profess,26,15,516
points,26,20,516
plays,26,20,516
pierce,26,17,516
perjured,26,13,516
pawn,26,13,516
patroclus,26,1,516
palm,26,14,516
pace,26,18,516
orlando,26,1,516
oak,26,12,516
natures,26,15,516
milan,26,3,516
merely,26,16,516
matters,26,16,516
mar,26,15,516
manhood,26,16,516
learning,26,16,516
knot,26,19,516
island,26,7,516
intelligence,26,17,516
ink,26,13,516
injury,26,14,516
harsh,26,19,516
grievous,26,14,516
grew,26,17,516
fifth,26,10,516
falling,26,17,516
extremity,26,18,516
exeter,26,5,516
everyone,26,19,516
effects,26,16,516
dote,26,15,516
defy,26,16,516
deceive,26,17,516
dame,26,13,516
county,26,9,516
contract,26,13,516
conditions,26,15,516
choler,26,17,516
carried,26,17,516
camp,26,11,516
berowne,26,1,516
behavior,26,15,516
begun,26,17,516
begot,26,15,516
arrest,26,11,516
appeared,26,15,516
apart,26,17,516
apace,26,18,516
allegiance,26,15,516
yesterday,25,14,517
wore,25,13,517
wipe,25,17,517
windsor,25,5,517
willow,25,6,517
weakness,25,20,517
washed,25,17,517
virginity,25,7,517
veins,25,14,517
turning,25,12,517
tribute,25,11,517
touching,25,17,517
timon's,25,1,517
throats,25,12,517
thereby,25,20,517
thane,25,1,517
telling,25,19,517
tamora,25,1,517
swears,25,17,517
strumpet,25,12,517
strangely,25,12,517
stopped,25,18,517
sting,25,15,517
steps,25,18,517
stale,25,21,517
spread,25,15,517
spit,25,21,517
sovereignty,25,18,517
south,25,15,517
sole,25,19,517
society,25,16,517
slay,25,11,517
signify,25,17,517
shadows,25,15,517
sets,25,17,517
safely,25,16,517
roaring,25,14,517
requite,25,16,517
reply,25,20,517
rejoice,25,17,517
reach,25,17,517
proceeding,25,18,517
pisanio,25,1,517
mourn,25,16,517
miss,25,16,517
miracle,25,15,517
luck,25,13,517
lines,25,12,517
justly,25,17,517
jewels,25,16,517
invention,25,15,517
instruct,25,14,517
instance,25,15,517
imperial,25,12,517
imagination,25,15,517
human,25,15,517
hugh,25,5,517
horrible,25,15,517
honor's,25,14,517
hole,25,16,517
helena,25,3,517
heaven's,25,14,517
hap,25,19,517
growing,25,16,517
government,25,15,517
govern,25,15,517
gaze,25,17,517
game,25,16,517
fleet,25,14,517
fee,25,16,517
exile,25,9,517
evils,25,17,517
event,25,20,517
doublet,25,17,517
divide,25,15,517
dine,25,13,517
determine,25,17,517
crow,25,16,517
creep,25,15,517
cover,25,13,517
corse,25,10,517
contents,25,16,517
contented,25,15,517
combat,25,10,517
cloak,25,14,517
charmian,25,1,517
certainly,25,16,517
casca,25,1,517
busy,25,15,517
breathed,25,19,517
breaking,25,18,517
bosoms,25,15,517
borrow,25,17,517
boots,25,11,517
bidding,25,18,517
betrayed,25,14,517
begged,25,14,517
bay,25,17,517
baptista,25,2,517
aunt,25,10,517
aspect,25,18,517
arrived,25,15,517
apparent,25,15,517
wonderful,24,13,518
whoever,24,18,518
ugly,24,17,518
trifle,24,15,518
treachery,24,14,518
tied,24,14,518
threw,24,17,518
term,24,15,518
talking,24,15,518
sweetly,24,19,518
stubborn,24,18,518
stock,24,16,518
setting,24,17,518
seeks,24,18,518
secrets,24,14,518
score,24,15,518
scope,24,13,518
royalty,24,14,518
rome's,24,3,518
rightly,24,20,518
repose,24,18,518
quench,24,13,518
provost,24,1,518
prevent,24,13,518
praises,24,16,518
placed,24,16,518
pays,24,16,518
othello,24,1,518
opposite,24,14,518
ocean,24,15,518
night's,24,12,518
nest,24,16,518
neglect,24,18,518
moves,24,17,518
milk,24,17,518
lying,24,18,518
loyalty,24,16,518
lorenzo,24,1,518
lodging,24,11,518
lions,24,16,518
likely,24,16,518
lift,24,14,518
lepidus,24,2,518
lament,24,13,518
kingdoms,24,13,518
journey,24,16,518
isabel,24,2,518
inward,24,16,518
instantly,24,16,518
increase,24,16,518
immortal,24,16,518
however,24,16,518
hector's,24,4,518
guide,24,16,518
greeting,24,17,518
grandsire,24,12,518
goods,24,12,518
goddess,24,14,518
forms,24,14,518
filled,24,16,518
expectation,24,14,518
dukedom,24,8,518
drinking,24,12,518
despised,24,15,518
davy,24,2,518
dat,24,2,518
cyprus,24,2,518
current,24,13,518
crossed,24,13,518
craves,24,17,518
comforts,24,15,518
cloud,24,14,518
closet,24,14,518
check,24,17,518
bush,24,12,518
breathing,24,13,518
bohemia,24,1,518
betimes,24,16,518
beggars,24,16,518
approve,24,16,518
