TCP,text_name,component0,component1
A95722,A95722.headed.txt,0.53446852,1.47858835
A95723,A95723.headed.txt,0.050339788,1.745044239
A95727,A95727.headed.txt,1.821707067,-1.292532995
A95730,A95730.headed.txt,1.038712167,-2.448486527
A95731,A95731.headed.txt,-3.23189215,-1.998886261
A95733,A95733.headed.txt,2.393961563,1.571280196
A95734,A95734.headed.txt,-5.548677781,-3.339446749
A95735,A95735.headed.txt,2.102545316,1.755318136
A95738,A95738.headed.txt,0.911620152,2.086085988
A95740,A95740.headed.txt,-2.602011507,2.946271337
A95741,A95741.headed.txt,-5.513466356,-0.495230051
A95744,A95744.headed.txt,-1.055436857,2.875479935
A95746,A95746.headed.txt,1.307986877,-1.349951365
A95747,A95747.headed.txt,1.647510138,1.000673914
A95748,A95748.headed.txt,0.678349095,0.354573399
A95749,A95749.headed.txt,-0.489774197,-0.667361092
A95750,A95750.headed.txt,1.479005175,2.234366171
A95751,A95751.headed.txt,0.322532756,-2.562658261
A95755,A95755.headed.txt,-1.374980736,2.529524609
A95762,A95762.headed.txt,2.313367738,-0.342063725
A95763,A95763.headed.txt,-0.025711695,0.436205886
A95766,A95766.headed.txt,-2.557895484,-3.819097774
A95776,A95776.headed.txt,5.156884811,-1.090780749
A95777,A95777.headed.txt,1.509134165,0.130945759
A95778,A95778.headed.txt,1.068851517,-1.669425513
A95780,A95780.headed.txt,-3.356015343,0.554180016
A95782,A95782.headed.txt,1.291635399,0.409554166
A95784,A95784.headed.txt,3.442373925,1.29194878
A95786,A95786.headed.txt,3.368282677,1.306511776
A95789,A95789.headed.txt,2.350729232,-0.926907463
A95803,A95803.headed.txt,2.934360151,1.163028821
A95806,A95806.headed.txt,-0.621155963,1.099951923
A95810,A95810.headed.txt,-0.637473072,0.911136442
A95812,A95812.headed.txt,-2.794738828,1.520710089
A95813,A95813.headed.txt,-0.007798988,0.938944607
A95814,A95814.headed.txt,2.724547244,3.418265829
A95816,A95816.headed.txt,-0.763030491,-4.255518705
A95817,A95817.headed.txt,0.039090742,1.590181689
A95819,A95819.headed.txt,2.481467963,0.955398472
A95820,A95820.headed.txt,1.551637977,-2.917976394
A95822,A95822.headed.txt,0.351092965,-1.368427493
A95823,A95823.headed.txt,1.015668529,-0.667771072
A95824,A95824.headed.txt,3.56623396,-0.426049335
A95825,A95825.headed.txt,0.646912901,-0.062522091
A95827,A95827.headed.txt,-4.340719949,0.980535926
A95828,A95828.headed.txt,-0.843963979,1.269241825
A95829,A95829.headed.txt,2.147094224,-0.137838889
A95830,A95830.headed.txt,4.530251258,-0.195577388
A95831,A95831.headed.txt,1.387610122,-0.041627591
A95834,A95834.headed.txt,-2.361570973,0.178949135
A95838,A95838.headed.txt,-1.408822457,1.890793944
A95839,A95839.headed.txt,-2.041980391,2.983854705
A95840,A95840.headed.txt,2.629363788,-1.589619236
A95841,A95841.headed.txt,-0.94340366,-1.455307571
A95842,A95842.headed.txt,-0.24697353,2.295081049
A95843,A95843.headed.txt,1.766510358,1.035230072
A95845,A95845.headed.txt,1.091936194,1.091340339
A95846,A95846.headed.txt,-1.747014034,1.004237822
A95851,A95851.headed.txt,0.920404815,2.211933073
A95855,A95855.headed.txt,2.310158415,1.86957608
A95857,A95857.headed.txt,0.307577279,1.765778081
A95858,A95858.headed.txt,-2.599574425,-1.185973316
A95859,A95859.headed.txt,1.266275642,1.922874375
A95860,A95860.headed.txt,-2.171806958,0.573543162
A95861,A95861.headed.txt,-1.65516021,0.466077243
A95862,A95862.headed.txt,-3.064900045,0.289929251
A95863,A95863.headed.txt,-2.554010362,0.804817267
A95864,A95864.headed.txt,-1.258271289,2.106135773
A95866,A95866.headed.txt,-5.638993947,0.22633286
A95867,A95867.headed.txt,-1.04518075,1.186700325
A95869,A95869.headed.txt,0.213688072,-0.821444878
A95870,A95870.headed.txt,1.466093658,-0.14568133
A95872,A95872.headed.txt,3.052544099,0.582921667
A95877,A95877.headed.txt,-2.20841654,0.42105937
A95878,A95878.headed.txt,0.163740271,0.315537289
A95879,A95879.headed.txt,-1.882478878,1.10106936
A95881,A95881.headed.txt,2.333077728,-0.501600775
A95883,A95883.headed.txt,0.812563362,0.065994426
A95888,A95888.headed.txt,-0.057006192,-0.418764519
A95889,A95889.headed.txt,-0.011037505,1.047459176
A95890,A95890.headed.txt,-0.314693178,1.230769173
A95892,A95892.headed.txt,-0.098732765,-0.808046085
A95894,A95894.headed.txt,0.204853394,1.930817416
A95895,A95895.headed.txt,0.257873125,1.636532017
A95896,A95896.headed.txt,-1.810561638,2.517150269
A95897,A95897.headed.txt,0.266180486,1.234587348
A95898,A95898.headed.txt,1.086654561,-0.13585785
A95899,A95899.headed.txt,0.473353904,-0.25195569
A95900,A95900.headed.txt,1.108894558,-0.668884491
A95901,A95901.headed.txt,-2.142702259,2.925427546
A95902,A95902.headed.txt,-5.563750172,-3.12604411
A95903,A95903.headed.txt,0.798418974,1.694177751
A95904,A95904.headed.txt,2.019199986,1.714044663
A95905,A95905.headed.txt,-0.280137161,2.296827816
A95910,A95910.headed.txt,-1.92176751,-0.019833293
A95912,A95912.headed.txt,-6.210228618,-5.039936586
A95918,A95918.headed.txt,-2.154415028,-3.649927891
A95920,A95920.headed.txt,-4.350956322,-2.475388613
A95921,A95921.headed.txt,-1.037632609,1.567255788
A95922,A95922.headed.txt,0.029189231,-3.986284755
A95923,A95923.headed.txt,-1.760977367,-3.827839144
A95924,A95924.headed.txt,0.683170173,-1.359103205
A95925,A95925.headed.txt,0.837945177,2.508213613
A95926,A95926.headed.txt,1.218635726,1.548305273
A95930,A95930.headed.txt,1.022918981,1.76266123
A95931,A95931.headed.txt,0.400204984,1.887833401
A95933,A95933.headed.txt,0.853700755,-0.051544375
A95936,A95936.headed.txt,1.945180306,0.776693708
A95937,A95937.headed.txt,0.390144923,0.00028926
A95939,A95939.headed.txt,-0.538139491,2.223056433
A95940,A95940.headed.txt,-3.206154849,2.271867485
A95943,A95943.headed.txt,0.589234655,0.467134574
A95944,A95944.headed.txt,-0.434519575,2.294451409
A95946,A95946.headed.txt,1.902705899,-1.343219854
A95949,A95949.headed.txt,1.505730145,2.398962711
A95951,A95951.headed.txt,3.104682372,0.81001898
A95952,A95952.headed.txt,-0.104810642,0.648092405
A95953,A95953.headed.txt,1.623985522,1.682960818
A95961,A95961.headed.txt,-2.057421419,-0.015236534
A95962,A95962.headed.txt,5.122342025,-1.383069188
A95963,A95963.headed.txt,1.393788839,-0.328058481
A95964,A95964.headed.txt,0.2528477,0.277184929
A95966,A95966.headed.txt,0.35831235,-0.842445165
A95971,A95971.headed.txt,3.301952027,-0.020096203
A95973,A95973.headed.txt,-0.038617044,-0.490419849
A95977,A95977.headed.txt,3.746511843,-1.227269554
A95981,A95981.headed.txt,-0.441688734,0.609318874
A95982,A95982.headed.txt,0.680414724,-0.390582753
A95984,A95984.headed.txt,0.199697919,-1.472360312
A95986,A95986.headed.txt,0.749832295,-1.569430474
A95988,A95988.headed.txt,2.427791277,-2.86792812
A95991,A95991.headed.txt,0.909975228,-1.055950277
A95992,A95992.headed.txt,0.153290996,1.46044285
A95994,A95994.headed.txt,3.51128236,-0.112307736
A95995,A95995.headed.txt,-1.520088741,-0.769688818
A95997,A95997.headed.txt,-2.957961097,0.119883914
A96003,A96003.headed.txt,-1.334556919,-2.233492426
A96004,A96004.headed.txt,5.197128981,0.147033171
A96005,A96005.headed.txt,4.593148688,0.294846883
A96007,A96007.headed.txt,-2.52682614,-3.013003822
A96009,A96009.headed.txt,-0.899570465,1.463768807
A96010,A96010.headed.txt,-0.551920304,2.591225115
A96014,A96014.headed.txt,-3.255481385,2.971726177
A96015,A96015.headed.txt,-1.219229061,3.583732485
A96016,A96016.headed.txt,1.831903677,2.474844634
A96019,A96019.headed.txt,-4.216891977,2.855314736
A96020,A96020.headed.txt,-3.513984077,2.559711136
A96022,A96022.headed.txt,-1.068481573,0.906821049
A96024,A96024.headed.txt,0.65381327,1.26359752
A96025,A96025.headed.txt,-2.237884917,-1.92488176
A96027,A96027.headed.txt,2.038963967,0.60675485
A96028,A96028.headed.txt,0.797128006,2.737273736
A96030,A96030.headed.txt,3.305333115,2.360539557
A96033,A96033.headed.txt,-4.09211414,-1.411024655
A96034,A96034.headed.txt,0.190104478,-2.791643472
A96036,A96036.headed.txt,2.187708119,0.797028008
A96038,A96038.headed.txt,-0.849045629,-0.049411137
A96039,A96039.headed.txt,-1.648807356,0.929386866
A96040,A96040.headed.txt,-1.374605774,-1.703979952
A96041,A96041.headed.txt,0.905291057,-0.338625178
A96042,A96042.headed.txt,0.220924565,-0.515307376
A96043,A96043.headed.txt,-0.469920928,-1.404864686
A96046,A96046.headed.txt,-0.181768691,-0.158680515
A96047,A96047.headed.txt,-0.914170599,-0.084395706
A96048,A96048.headed.txt,-0.934795489,-0.078309859
A96049,A96049.headed.txt,-0.241003033,0.348736746
A96050,A96050.headed.txt,-0.864472756,-0.613040767
A96051,A96051.headed.txt,-0.539782041,-0.161617404
A96052,A96052.headed.txt,-0.739694357,1.358869946
A96053,A96053.headed.txt,2.628748766,0.396530578
A96054,A96054.headed.txt,1.77751991,1.457354766
A96055,A96055.headed.txt,0.232700124,0.127862892
A96057,A96057.headed.txt,1.587576025,1.530171653
A96061,A96061.headed.txt,3.924623441,0.247830106
A96062,A96062.headed.txt,-0.217231421,-12.6989245
A96065,A96065.headed.txt,0.256492049,-0.975776279
A96067,A96067.headed.txt,-4.449821436,-0.551108352
A96069,A96069.headed.txt,1.076772641,0.584282108
A96070,A96070.headed.txt,0.44518711,-1.831217671
A96071,A96071.headed.txt,-0.82878322,1.486616876
A96073,A96073.headed.txt,0.684381077,-0.628199889
A96074,A96074.headed.txt,1.529675508,0.505361969
A96075,A96075.headed.txt,-0.986869949,0.724185071
A96076,A96076.headed.txt,2.581120913,-0.173807933
A96077,A96077.headed.txt,-4.341453053,1.117159603
A96078,A96078.headed.txt,-4.15049744,-0.222435317
A96079,A96079.headed.txt,-3.362202913,1.631339566
A96081,A96081.headed.txt,1.133280557,1.93015052
A96082,A96082.headed.txt,2.261017731,1.746874688
A96086,A96086.headed.txt,-2.85632394,-2.442661209
A96087,A96087.headed.txt,0.781661572,1.578484944
A96090,A96090.headed.txt,-0.081422643,1.428450296
A96093,A96093.headed.txt,-1.16170368,0.836649385
A96094,A96094.headed.txt,2.373792959,0.528727733
A96097,A96097.headed.txt,1.271820893,1.462906586
A96098,A96098.headed.txt,-1.035425157,-0.740899494
A96102,A96102.headed.txt,2.14921779,-2.261667401
A96103,A96103.headed.txt,-2.464175259,-0.454160755
A96104,A96104.headed.txt,-0.099048511,2.344962976
A96106,A96106.headed.txt,-2.089170601,-0.057088981
A96108,A96108.headed.txt,0.683759034,-2.695637697
A96109,A96109.headed.txt,-1.552617113,0.098765541
A96110,A96110.headed.txt,-0.82331241,-0.049116713
A96113,A96113.headed.txt,1.206795221,1.331306593
A96114,A96114.headed.txt,-2.328380538,2.485902663
A96119,A96119.headed.txt,-0.563140196,0.554206833
A96120,A96120.headed.txt,0.866961712,-0.338370395
A96121,A96121.headed.txt,-6.260455453,-2.535228288
A96125,A96125.headed.txt,-2.917525573,0.203143461
A96129,A96129.headed.txt,2.92741856,1.879444535
A96130,A96130.headed.txt,2.92741856,1.879444535
A96131,A96131.headed.txt,-0.46450972,2.449523691
A96132,A96132.headed.txt,-4.983418456,1.763821563
A96134,A96134.headed.txt,-3.089745214,2.445040775
A96136,A96136.headed.txt,-1.587753164,2.151988837
A96138,A96138.headed.txt,-1.917337675,2.039905245
A96139,A96139.headed.txt,0.256296501,2.54382489
A96140,A96140.headed.txt,0.990939593,1.720647122
A96143,A96143.headed.txt,-0.471978083,1.187753492
A96144,A96144.headed.txt,-1.250263577,2.540251133
A96148,A96148.headed.txt,-3.393418137,1.644615649
A96149,A96149.headed.txt,1.739977166,0.942721754
A96151,A96151.headed.txt,-1.537077869,2.906117108
A96154,A96154.headed.txt,-8.98537066,-8.521343748
A96156,A96156.headed.txt,-3.529840202,-4.550558351
A96158,A96158.headed.txt,-4.513023109,-0.138251408
A96163,A96163.headed.txt,0.197931555,-0.747232074
A96165,A96165.headed.txt,4.589512027,-0.070469094
A96167,A96167.headed.txt,0.669462046,-0.816330606
A96168,A96168.headed.txt,2.660537681,0.340496242
A96172,A96172.headed.txt,-0.225574723,1.097036108
A96173,A96173.headed.txt,-0.465522325,0.538925079
A96177,A96177.headed.txt,-2.320156362,0.181086399
A96180,A96180.headed.txt,-0.508273059,2.077351782
A96181,A96181.headed.txt,-1.66221094,-0.210749092
A96182,A96182.headed.txt,-2.517096092,-3.860890384
A96183,A96183.headed.txt,-0.198107706,4.061761661
A96184,A96184.headed.txt,-4.467634367,0.229571152
A96185,A96185.headed.txt,-3.626523429,1.359968799
A96188,A96188.headed.txt,-3.515836794,-1.218190404
A96189,A96189.headed.txt,-3.985850253,0.491233081
A96190,A96190.headed.txt,-0.072210409,0.355203013
A96192,A96192.headed.txt,-3.301521775,0.741670475
A96194,A96194.headed.txt,-4.981774164,-0.212553918
A96195,A96195.headed.txt,-6.013562759,-0.587425633
A96196,A96196.headed.txt,-3.222582369,-0.02699109
A96198,A96198.headed.txt,-2.997230219,1.030077962
A96199,A96199.headed.txt,-3.879096366,0.96091549
A96200,A96200.headed.txt,-3.909207523,1.103447339
A96201,A96201.headed.txt,-2.005047418,-0.595853203
A96202,A96202.headed.txt,-3.316114543,-0.108803545
A96204,A96204.headed.txt,-3.953893862,-1.320583318
A96206,A96206.headed.txt,-1.519487992,0.973901668
A96209,A96209.headed.txt,2.40792922,1.512985668
A96210,A96210.headed.txt,1.274043104,0.805351919
A96212,A96212.headed.txt,-1.377319229,0.389983774
A96214,A96214.headed.txt,2.011676777,0.540187929
A96215,A96215.headed.txt,-5.507848956,0.820346841
A96216,A96216.headed.txt,-3.992650208,-0.882376961
A96217,A96217.headed.txt,-4.100865942,0.063790893
A96218,A96218.headed.txt,-1.124116106,-0.927076447
A96219,A96219.headed.txt,-4.014096588,1.049642922
A96223,A96223.headed.txt,2.347216303,0.159886069
A96224,A96224.headed.txt,3.502317827,0.425144584
A96225,A96225.headed.txt,-1.552144199,-8.376000244
A96226,A96226.headed.txt,5.614738013,1.16382325
A96239,A96239.headed.txt,2.344301257,0.928324475
A96240,A96240.headed.txt,2.28105473,0.9344874
A96245,A96245.headed.txt,2.613236915,-4.926797453
A96248,A96248.headed.txt,2.776533308,0.861895758
A96251,A96251.headed.txt,-2.248168595,0.828079701
A96252,A96252.headed.txt,-4.157605503,0.238271281
A96258,A96258.headed.txt,-4.213567468,-1.753982929
A96259,A96259.headed.txt,2.132180584,1.430195335
A96262,A96262.headed.txt,-2.303112457,-0.068115303
A96264,A96264.headed.txt,2.301088145,0.34126616
A96265,A96265.headed.txt,1.21909675,0.461398975
A96266,A96266.headed.txt,0.451396756,2.132892761
A96267,A96267.headed.txt,-0.32121106,-1.912872928
A96268,A96268.headed.txt,-0.775775759,1.089906686
A96269,A96269.headed.txt,0.23607331,1.195434668
A96270,A96270.headed.txt,-2.662802074,1.133973101
A96271,A96271.headed.txt,-1.081558899,0.156322584
A96272,A96272.headed.txt,0.064979976,2.087571535
A96277,A96277.headed.txt,-0.670164102,-2.06428789
A96278,A96278.headed.txt,-1.10715043,-1.511446999
A96279,A96279.headed.txt,-3.04031616,1.119614403
A96280,A96280.headed.txt,-2.89154793,0.012062294
A96281,A96281.headed.txt,-1.8070833,0.672426398
A96283,A96283.headed.txt,-0.91090257,-0.917663099
A96286,A96286.headed.txt,-2.807720877,2.383805292
A96287,A96287.headed.txt,0.594165095,-0.710879136
A96289,A96289.headed.txt,2.089157364,-0.046055135
A96290,A96290.headed.txt,-1.83633485,0.672694808
A96291,A96291.headed.txt,0.751927765,1.318450877
A96293,A96293.headed.txt,4.636586056,-0.099475438
A96294,A96294.headed.txt,-2.053022095,0.03648168
A96295,A96295.headed.txt,1.880681033,0.771547487
A96296,A96296.headed.txt,-4.197330914,1.403617693
A96297,A96297.headed.txt,1.295618891,-0.619573729
A96298,A96298.headed.txt,0.57891342,1.636138983
A96300,A96300.headed.txt,0.497393546,0.706820707
A96302,A96302.headed.txt,3.284047024,-0.781039697
A96303,A96303.headed.txt,4.396789974,-1.741841143
A96304,A96304.headed.txt,1.205023093,-5.271745675
A96305,A96305.headed.txt,4.229606232,-2.954473024
A96306,A96306.headed.txt,5.454719876,3.099504276
A96307,A96307.headed.txt,3.159525393,0.949405792
A96308,A96308.headed.txt,3.663070036,-2.81422423
A96309,A96309.headed.txt,-2.883451684,-0.665014263
A96310,A96310.headed.txt,-1.259274472,-1.305389793
A96311,A96311.headed.txt,-1.79031128,0.524353486
A96312,A96312.headed.txt,-0.062611514,0.408382115
A96313,A96313.headed.txt,-1.128283677,-0.481128209
A96314,A96314.headed.txt,-3.438997104,2.010775524
A96316,A96316.headed.txt,-1.626945749,0.346512594
A96320,A96320.headed.txt,-1.227542503,3.264222288
A96321,A96321.headed.txt,-3.73395596,-0.757466767
A96323,A96323.headed.txt,0.281597733,0.639314154
A96324,A96324.headed.txt,0.489659271,0.774237073
A96326,A96326.headed.txt,3.21275264,0.81401269
A96328,A96328.headed.txt,-0.158575568,0.668825611
A96329,A96329.headed.txt,0.098701832,0.935304374
A96332,A96332.headed.txt,2.260067135,-2.073590816
A96334,A96334.headed.txt,-3.583761602,-4.043813011
A96335,A96335.headed.txt,0.19360379,1.979142157
A96336,A96336.headed.txt,1.420114568,1.010243822
A96337,A96337.headed.txt,4.00398231,2.521003003
A96339,A96339.headed.txt,3.170288689,1.915877903
A96341,A96341.headed.txt,1.660672891,2.901515358
A96342,A96342.headed.txt,1.85197087,1.846441565
A96343,A96343.headed.txt,3.166559462,1.156640504
A96344,A96344.headed.txt,2.097537797,-2.056052455
A96346,A96346.headed.txt,-1.729215051,1.770916891
A96348,A96348.headed.txt,4.319209253,-1.232019259
A96350,A96350.headed.txt,1.278660026,-0.381357366
A96352,A96352.headed.txt,2.842706557,0.851244348
A96354,A96354.headed.txt,-6.236405073,-3.232304382
A96355,A96355.headed.txt,-6.701384594,-3.230605914
A96357,A96357.headed.txt,-0.720335726,1.185912769
A96358,A96358.headed.txt,-1.943903593,0.267963728
A96360,A96360.headed.txt,-2.284689859,-0.953875228
A96361,A96361.headed.txt,0.465276387,1.449316706
A96362,A96362.headed.txt,2.88951654,0.374240596
A96369,A96369.headed.txt,-0.863426171,-1.459451649
A96371,A96371.headed.txt,-1.131499335,3.022787662
A96372,A96372.headed.txt,0.141970571,1.868795442
A96374,A96374.headed.txt,-2.669191465,-2.571118988
A96379,A96379.headed.txt,-4.166940516,-0.315822457
A96380,A96380.headed.txt,-3.168410111,-1.997241778
A96381,A96381.headed.txt,-1.140345166,2.441929031
A96382,A96382.headed.txt,2.224596597,2.94634152
A96383,A96383.headed.txt,1.512123343,0.571295676
A96384,A96384.headed.txt,1.056097816,-0.892329893
A96385,A96385.headed.txt,0.7388427,1.23898545
A96386,A96386.headed.txt,-0.168681243,-0.50149658
A96387,A96387.headed.txt,0.748240568,-1.638547843
A96388,A96388.headed.txt,1.825689796,-0.420837255
A96391,A96391.headed.txt,-0.497591525,1.256583588
A96392,A96392.headed.txt,1.199697985,-3.220503124
A96393,A96393.headed.txt,3.958797822,0.490330123
A96394,A96394.headed.txt,3.754005275,0.561259479
A96395,A96395.headed.txt,-1.789989513,0.584164183
A96396,A96396.headed.txt,0.278149902,1.606164887
A96398,A96398.headed.txt,0.954061567,1.028202504
A96399,A96399.headed.txt,2.335365858,0.132561928
A96400,A96400.headed.txt,0.017569235,-0.295225428
A96401,A96401.headed.txt,1.253813494,-0.007772997
A96402,A96402.headed.txt,0.938745012,0.72112605
A96404,A96404.headed.txt,0.477939568,2.781506472
A96405,A96405.headed.txt,-0.616071883,0.829502221
A96406,A96406.headed.txt,1.959785377,1.107305439
A96408,A96408.headed.txt,-1.091372164,0.770943128
A96410,A96410.headed.txt,2.192639793,3.290273357
A96413,A96413.headed.txt,2.374890931,-2.627821381
A96414,A96414.headed.txt,2.34762535,-2.446618148
A96415,A96415.headed.txt,0.354605132,1.498901934
A96416,A96416.headed.txt,-0.951275005,1.533673442
A96417,A96417.headed.txt,-2.037013,-1.122261958
A96419,A96419.headed.txt,4.846453926,-2.076170941
A96422,A96422.headed.txt,1.102572388,0.611395267
A96425,A96425.headed.txt,1.889338372,1.369437965
A96426,A96426.headed.txt,1.565409957,1.009604975
A96430,A96430.headed.txt,1.682524293,1.148572009
A96432,A96432.headed.txt,-2.25612868,-0.39110055
A96433,A96433.headed.txt,-0.211122483,0.646214733
A96434,A96434.headed.txt,-0.193750997,0.695732774
A96435,A96435.headed.txt,-0.178816412,1.362744776
A96438,A96438.headed.txt,-1.330183621,0.032479606
A96439,A96439.headed.txt,-0.69847452,2.149337934
A96441,A96441.headed.txt,2.263893164,-1.228452248
A96442,A96442.headed.txt,2.647373418,-0.074109338
A96443,A96443.headed.txt,0.226332345,0.878053381
A96450,A96450.headed.txt,0.284030101,0.368507424
A96454,A96454.headed.txt,0.698841594,0.141128753
A96456,A96456.headed.txt,3.967718882,0.181029121
A96457,A96457.headed.txt,3.306434022,-0.033103288
A96459,A96459.headed.txt,-0.34638007,-0.076211385
A96460,A96460.headed.txt,-1.695515551,-0.795842054
A96461,A96461.headed.txt,1.552819365,1.352264776
A96462,A96462.headed.txt,-3.819624851,-1.192340526
A96467,A96467.headed.txt,-1.071287673,2.363957683
A96468,A96468.headed.txt,2.337534378,-2.439060553
A96469,A96469.headed.txt,-1.559042587,-1.764211511
A96470,A96470.headed.txt,1.769864056,0.974614428
A96471,A96471.headed.txt,0.416587547,0.473565342
A96475,A96475.headed.txt,0.387699928,-7.96974209
A96476,A96476.headed.txt,0.769143469,1.563406965
A96477,A96477.headed.txt,-0.617029003,-0.138722442
A96478,A96478.headed.txt,-3.263250459,0.987959976
A96479,A96479.headed.txt,-4.875466721,1.387189711
A96483,A96483.headed.txt,-1.95972587,0.710777348
A96485,A96485.headed.txt,-0.361925242,1.790640244
A96486,A96486.headed.txt,-2.806184649,0.992150679
A96487,A96487.headed.txt,-3.329175718,3.870685638
A96490,A96490.headed.txt,-3.499896998,0.600105197
A96491,A96491.headed.txt,-1.324418389,-0.80111665
A96494,A96494.headed.txt,-0.694675181,1.121802407
A96497,A96497.headed.txt,0.522899084,1.757443136
A96498,A96498.headed.txt,5.668207323,0.027605721
A96499,A96499.headed.txt,2.546895458,-0.804478732
A96500,A96500.headed.txt,-0.902064163,0.602067108
A96501,A96501.headed.txt,0.140604778,2.432715998
A96502,A96502.headed.txt,2.540365226,0.772700223
A96504,A96504.headed.txt,4.532027459,0.598716501
A96507,A96507.headed.txt,1.723795072,-0.775135844
A96508,A96508.headed.txt,3.901983226,1.438366545
A96510,A96510.headed.txt,-0.708341397,1.642392142
A96516,A96516.headed.txt,1.110587166,-0.517739946
A96517,A96517.headed.txt,1.877122922,2.192276196
A96519,A96519.headed.txt,0.025954414,-0.498483869
A96520,A96520.headed.txt,-0.338245605,-1.092118431
A96522,A96522.headed.txt,-0.209281142,1.6105774
A96523,A96523.headed.txt,0.395240962,-0.290000092
A96524,A96524.headed.txt,0.684276224,-0.998232949
A96525,A96525.headed.txt,1.586618653,-0.277849386
A96526,A96526.headed.txt,1.404240645,-1.675998758
A96527,A96527.headed.txt,0.781990981,1.019240968
A96528,A96528.headed.txt,2.69124048,-0.282434338
A96530,A96530.headed.txt,-0.053488725,-0.123880061
A96532,A96532.headed.txt,3.134163503,0.9891131
A96533,A96533.headed.txt,0.549996552,-0.387939825
A96536,A96536.headed.txt,-5.218686026,0.116626801
A96538,A96538.headed.txt,0.093820036,0.791198394
A96539,A96539.headed.txt,3.455550048,-0.763223429
A96540,A96540.headed.txt,3.32985462,0.947098392
A96543,A96543.headed.txt,2.019727195,2.06928969
A96545,A96545.headed.txt,1.146585076,3.246500262
A96548,A96548.headed.txt,2.304161386,2.439706743
A96549,A96549.headed.txt,1.645060383,3.116608641
A96550,A96550.headed.txt,2.97082524,2.685565493
A96552,A96552.headed.txt,0.563130254,1.526580233
A96553,A96553.headed.txt,0.615269095,2.786350364
A96554,A96554.headed.txt,-1.414269858,3.979861372
A96555,A96555.headed.txt,-2.129532435,2.306654721
A96557,A96557.headed.txt,0.443751731,2.867032835
A96558,A96558.headed.txt,-0.185633771,1.028170321
A96560,A96560.headed.txt,1.864526766,-0.222368562
A96561,A96561.headed.txt,3.833294771,-2.36124141
A96562,A96562.headed.txt,5.175793906,-0.135987809
A96563,A96563.headed.txt,4.867496396,-0.404933845
A96564,A96564.headed.txt,7.810052908,1.12824178
A96565,A96565.headed.txt,8.029036475,0.531575642
A96566,A96566.headed.txt,5.752125377,-0.925162725
A96567,A96567.headed.txt,0.93547699,-0.349346758
A96569,A96569.headed.txt,4.356112321,1.894122792
A96571,A96571.headed.txt,0.392278248,3.796821679
A96572,A96572.headed.txt,2.700138166,0.349560906
A96574,A96574.headed.txt,0.592786664,2.780813054
A96576,A96576.headed.txt,6.750035443,-0.959000254
A96579,A96579.headed.txt,5.517694845,-3.444567763
A96580,A96580.headed.txt,4.719401971,-2.798817956
A96581,A96581.headed.txt,5.432300716,-0.360456571
A96582,A96582.headed.txt,6.304022913,0.298020359
A96583,A96583.headed.txt,6.208043674,0.121398093
A96584,A96584.headed.txt,3.974339734,-0.978238486
A96585,A96585.headed.txt,-3.09275011,-1.315894156
A96586,A96586.headed.txt,-2.360488885,-0.222716068
A96590,A96590.headed.txt,1.354150739,0.678481616
A96592,A96592.headed.txt,2.494149568,0.180720904
A96594,A96594.headed.txt,0.576713783,1.274761195
A96595,A96595.headed.txt,1.567489051,0.971129144
A96596,A96596.headed.txt,1.930678463,0.749341792
A96600,A96600.headed.txt,-2.195589256,2.142872067
A96601,A96601.headed.txt,-0.528775723,-2.013816133
A96604,A96604.headed.txt,-7.228362446,-3.772841584
A96605,A96605.headed.txt,0.525668768,0.411949265
A96606,A96606.headed.txt,0.275754998,1.830610737
A96607,A96607.headed.txt,-0.272375674,-1.953190421
A96610,A96610.headed.txt,1.631594657,-0.144873866
A96611,A96611.headed.txt,1.458096376,-0.364134086
A96612,A96612.headed.txt,3.558722987,0.005339783
A96614,A96614.headed.txt,1.60007181,0.242255825
A96615,A96615.headed.txt,-0.557466733,2.147249895
A96616,A96616.headed.txt,-1.508600426,1.394499517
A96619,A96619.headed.txt,4.010478934,0.298076472
A96620,A96620.headed.txt,2.748647676,0.711340999
A96621,A96621.headed.txt,2.8878592,1.992146688
A96622,A96622.headed.txt,-0.607377379,1.01430749
A96623,A96623.headed.txt,1.177903466,0.398575452
A96624,A96624.headed.txt,1.538842056,-0.247745667
A96625,A96625.headed.txt,-2.626999147,1.700629049
A96626,A96626.headed.txt,-3.002647613,1.790252566
A96627,A96627.headed.txt,-1.552059647,0.791351904
A96628,A96628.headed.txt,1.3747292,0.172529327
A96631,A96631.headed.txt,-1.656181553,0.783533737
A96634,A96634.headed.txt,-3.873194507,-1.72871204
A96635,A96635.headed.txt,4.094725508,-1.339402378
A96636,A96636.headed.txt,1.46086069,0.551301984
A96637,A96637.headed.txt,1.232803815,2.371712109
A96638,A96638.headed.txt,2.250228343,-0.084940819
A96639,A96639.headed.txt,2.828665801,1.735041127
A96641,A96641.headed.txt,-3.53797941,0.681910154
A96642,A96642.headed.txt,-0.512853673,2.475509993
A96643,A96643.headed.txt,-2.356982127,2.938950722
A96646,A96646.headed.txt,0.721594749,2.291425252
A96647,A96647.headed.txt,0.311168685,-9.212418068
A96648,A96648.headed.txt,-3.333838044,-3.565800965
A96650,A96650.headed.txt,-1.974196355,-1.961488421
A96651,A96651.headed.txt,-2.157819223,-1.909320828
A96652,A96652.headed.txt,-0.852331673,0.833595572
