ngram,corpus frequency,document frequency,rank in corpus
glib,4,4,522
glean,4,4,522
glamys,4,1,522
glamis,4,1,522
gins,4,4,522
gin,4,3,522
gild,4,4,522
germane,4,4,522
germaine,4,4,522
gentleman-like,4,4,522
gentleman's,4,4,522
genowa,4,1,522
gelding,4,2,522
geffreyes,4,1,522
gashes,4,2,522
gash,4,4,522
garlic,4,4,522
gardon,4,1,522
gamouth,4,1,522
galliard,4,2,522
gallantly,4,4,522
galen,4,4,522
gaged,4,3,522
g,4,1,522
fustian,4,4,522
fume,4,4,522
fulsome,4,4,522
fulfil,4,4,522
fuel,4,4,522
fruitless,4,3,522
frosts,4,4,522
fronts,4,4,522
fretting,4,4,522
fretful,4,4,522
frenchmens,4,2,522
freed,4,4,522
fraud,4,4,522
fragrant,4,3,522
fragments,4,4,522
foulness,4,3,522
fostered,4,4,522
fortified,4,4,522
fornication,4,2,522
forgetful,4,3,522
forges,4,4,522
fore-spent,4,4,522
fore-head,4,3,522
foppery,4,4,522
footman,4,2,522
flowery,4,3,522
flowering,4,4,522
flouted,4,4,522
flourished,4,4,522
florizell,4,1,522
floor,4,3,522
flocks,4,4,522
flew,4,4,522
flaws,4,4,522
flauius,4,3,522
flatly,4,4,522
fittest,4,4,522
firmament,4,4,522
fingres,4,1,522
fingering,4,3,522
figs,4,2,522
fighter,4,4,522
fig,4,4,522
fewer,4,3,522
fettered,4,4,522
fetter,4,4,522
ferry,4,2,522
fen,4,3,522
feigned,4,3,522
feign,4,3,522
feelingly,4,4,522
feauor,4,2,522
fe,4,1,522
favoured,4,4,522
father's,4,4,522
fasts,4,4,522
fasten,4,4,522
farre-off,4,4,522
fantastic,4,4,522
fantasies,4,3,522
fangs,4,4,522
falchion,4,4,522
faithless,4,4,522
fairness,4,4,522
faining,4,3,522
fained,4,4,522
faiery,4,4,522
fading,4,4,522
fade,4,4,522
factor,4,3,522
fabric,4,3,522
fable,4,4,522
eyeless,4,3,522
extol,4,3,522
exterior,4,4,522
extant,4,4,522
expound,4,4,522
exposition,4,4,522
expedience,4,4,522
expects,4,4,522
exiled,4,4,522
exhibit,4,4,522
exercises,4,4,522
excuses,4,4,522
exclamation,4,4,522
excepting,4,4,522
excellency,4,2,522
exceedingly,4,4,522
examination,4,3,522
ewe,4,4,522
eves,4,4,522
everlastingly,4,4,522
eve,4,3,522
evasion,4,3,522
euriphile,4,1,522
espouse,4,4,522
esperance,4,3,522
escapes,4,4,522
erst,4,4,522
erect,4,4,522
envies,4,4,522
entrap,4,3,522
enthroned,4,3,522
engines,4,3,522
engendered,4,4,522
engage,4,4,522
enfranchise,4,4,522
endowed,4,4,522
encourage,4,4,522
enchanted,4,4,522
enacted,4,2,522
emillius,4,1,522
emilia,4,1,522
embarked,4,4,522
ely,4,2,522
elect,4,4,522
elders,4,3,522
elbows,4,3,522
egregious,4,3,522
egeon,4,1,522
effusion,4,4,522
effectual,4,4,522
eaton,4,1,522
earnestness,4,3,522
earldom,4,3,522
dwarf,4,4,522
dumbness,4,4,522
ducdame,4,1,522
ducat,4,2,522
dubbed,4,4,522
drunkenness,4,3,522
drowns,4,4,522
dropping,4,4,522
drenched,4,4,522
doyts,4,1,522
doubtfully,4,3,522
doricles,4,1,522
dooes,4,2,522
donation,4,4,522
doleful,4,3,522
doffe,4,4,522
doers,4,3,522
divines,4,3,522
divides,4,4,522
diuorc'd,4,4,522
ditty,4,4,522
dit,4,1,522
distressful,4,4,522
distill,4,4,522
distaste,4,3,522
dissentious,4,3,522
dispute,4,4,522
dispossess,4,3,522
disposing,4,4,522
displease,4,4,522
disobedient,4,3,522
dishonours,4,4,522
dishonesty,4,4,522
disdaining,4,4,522
discourses,4,3,522
discomfited,4,3,522
disclose,4,4,522
disasters,4,3,522
dim'd,4,4,522
dignified,4,4,522
differs,4,4,522
dieted,4,3,522
diamonds,4,4,522
devouring,4,4,522
devises,4,3,522
devices,4,3,522
determinate,4,4,522
destinies,4,4,522
destined,4,4,522
desk,4,2,522
descried,4,4,522
deputation,4,3,522
dependants,4,3,522
departing,4,4,522
demeanour,4,4,522
delivery,4,3,522
delivering,4,4,522
deities,4,4,522
deflowered,4,4,522
define,4,3,522
defile,4,4,522
defied,4,4,522
defences,4,3,522
default,4,3,522
defaced,4,3,522
deceiving,4,3,522
debosh'd,4,3,522
daylight,4,4,522
dauntless,4,3,522
darling,4,4,522
damage,4,4,522
cut-purse,4,3,522
customs,4,3,522
curiously,4,4,522
curiosity,4,2,522
curfew,4,4,522
curbs,4,4,522
curbed,4,4,522
curate,4,2,522
cunningly,4,4,522
cumberland,4,2,522
crutches,4,3,522
crust,4,4,522
crushed,4,3,522
cruelly,4,4,522
crispian,4,1,522
crescent,4,4,522
credo,4,1,522
crazed,4,4,522
craving,4,4,522
cozening,4,4,522
cowslips,4,3,522
covetousness,4,4,522
covers,4,4,522
covenants,4,3,522
covenant,4,3,522
countess,4,3,522
counters,4,4,522
counterfeits,4,4,522
counterfeiting,4,4,522
councellor,4,3,522
cough,4,4,522
cottage,4,2,522
cormorant,4,4,522
conversed,4,4,522
conveniently,4,4,522
controlment,4,3,522
contriver,4,4,522
continued,4,3,522
contemned,4,3,522
consumption,4,4,522
consummate,4,4,522
consuming,4,4,522
consult,4,4,522
constrains,4,4,522
consists,4,4,522
consist,4,4,522
considering,4,4,522
consenting,4,3,522
consecrated,4,4,522
conrade,4,1,522
conjurer,4,2,522
conjuration,4,4,522
conjectures,4,4,522
confusions,4,3,522
confronted,4,4,522
confirms,4,4,522
confesses,4,4,522
confederacy,4,4,522
conduit,4,4,522
compounds,4,3,522
complot,4,3,522
complements,4,2,522
competitor,4,3,522
communicate,4,4,522
commune,4,4,522
commonly,4,4,522
committing,4,3,522
commiseration,4,4,522
commerce,4,3,522
commence,4,4,522
comforting,4,4,522
comb,4,4,522
colts,4,4,522
colt,4,4,522
coldest,4,4,522
cocks,4,4,522
cobham,4,3,522
cloyed,4,3,522
clouded,4,4,522
closes,4,1,522
cloaks,4,4,522
clitus,4,1,522
clink,4,1,522
climbed,4,4,522
cliffe,4,3,522
cleopatra's,4,2,522
cleomines,4,1,522
clements,4,1,522
clears,4,4,522
cleanly,4,3,522
claps,4,4,522
clad,4,4,522
cipher,4,4,522
cinders,4,4,522
christian-like,4,4,522
christening,4,2,522
choughs,4,4,522
choosing,4,2,522
chins,4,3,522
chill,4,2,522
chickens,4,4,522
cherubins,4,4,522
cherubin,4,4,522
cheers,4,3,522
cheerly,4,3,522
cheat,4,3,522
chastised,4,4,522
chases,4,4,522
chaplain,4,3,522
chaos,4,4,522
chancellor,4,2,522
champions,4,4,522
chairs,4,4,522
certes,4,4,522
cerberus,4,4,522
ceased,4,4,522
caytiffe,4,4,522
cattle,4,3,522
caterpillars,4,3,522
catches,4,3,522
catastrophe,4,4,522
cassibulan,4,1,522
cassandra,4,1,522
cask,4,4,522
carryit,4,2,522
carrying,4,3,522
carrioles,4,1,522
carping,4,4,522
cared,4,4,522
caper,4,3,522
canonised,4,3,522
cankers,4,4,522
camidius,4,1,522
calendar,4,4,522
cake,4,3,522
caine,4,4,522
cable,4,4,522
byrnane,4,1,522
buzzing,4,4,522
buttock,4,2,522
butt,4,4,522
butler,4,3,522
busied,4,3,522
bushes,4,3,522
burs,4,3,522
burdened,4,3,522
bulwark,4,4,522
bullingbrookes,4,1,522
buffet,4,4,522
budget,4,2,522
buckles,4,4,522
buckinghams,4,3,522
buck-basket,4,1,522
brookes,4,4,522
broach,4,4,522
brittle,4,3,522
british,4,2,522
bristow,4,3,522
bristle,4,4,522
brisk,4,4,522
brightest,4,4,522
bridegrooms,4,4,522
brew,4,3,522
brevity,4,3,522
bravest,4,3,522
braves,4,3,522
brats,4,4,522
brandished,4,2,522
brach,4,3,522
bowles,4,4,522
bouge,4,2,522
bottoms,4,3,522
borrows,4,3,522
borrowing,4,4,522
borachio,4,1,522
bonfires,4,3,522
bolts,4,4,522
boding,4,3,522
bodily,4,4,522
bloodily,4,4,522
blindness,4,4,522
blinded,4,3,522
blemished,4,3,522
bleak,4,4,522
blanks,4,4,522
blacker,4,3,522
birth-right,4,3,522
birding,4,1,522
bien,4,2,522
bides,4,4,522
bianca's,4,2,522
betime,4,4,522
bethought,4,4,522
besieged,4,3,522
benefactors,4,2,522
benedictus,4,1,522
belonging,4,4,522
bellied,4,4,522
believes,4,4,522
belarius,4,1,522
behooves,4,4,522
begone,4,3,522
begets,4,4,522
beetles,4,4,522
becomed,4,4,522
beck,4,4,522
bearded,4,4,522
beacon,4,4,522
bawdy-house,4,3,522
bawcock,4,3,522
bats,4,2,522
basilisks,4,4,522
basilisk,4,4,522
barnes,4,4,522
barkely,4,1,522
barely,4,4,522
barefoot,4,4,522
bare-headed,4,4,522
barbarism,4,4,522
ballet,4,3,522
babies,4,4,522
b,4,4,522
avail,4,3,522
autumn,4,4,522
authorities,4,3,522
authentic,4,3,522
austria,4,2,522
austere,4,4,522
augment,4,4,522
aueng'd,4,4,522
attaint,4,4,522
attained,4,4,522
at's,4,3,522
astonish,4,4,522
assuredly,4,4,522
assistant,4,3,522
assigned,4,4,522
assailed,4,4,522
aspire,4,4,522
aspects,4,4,522
asks,4,3,522
asia,4,4,522
ascension,4,2,522
as't,4,4,522
arrogant,4,4,522
arraign,4,4,522
armours,4,4,522
armourer,4,3,522
arithmetic,4,4,522
arden,4,1,522
arch-byshop,4,1,522
aptly,4,4,522
approof,4,3,522
approached,4,4,522
appetites,4,4,522
apoplexy,4,2,522
anthonio's,4,2,522
ans,4,1,522
annual,4,4,522
anew,4,4,522
ancestry,4,4,522
amendment,4,4,522
amended,4,4,522
ambles,4,2,522
ambitions,4,3,522
alps,4,4,522
alice,4,2,522
airs,4,4,522
aims,4,4,522
agreement,4,2,522
agreeing,4,4,522
agincourt,4,1,522
aggrauate,4,4,522
afresh,4,3,522
affront,4,3,522
affricke,4,4,522
afflictions,4,3,522
affirm,4,3,522
advertisement,4,3,522
adores,4,4,522
adoption,4,4,522
adiudg'd,4,4,522
acre,4,4,522
acquire,4,3,522
acorn,4,3,522
ace,4,3,522
accords,4,4,522
absurd,4,3,522
abstinence,4,3,522
abraham,4,3,522
abortive,4,3,522
abjure,4,4,522
abbot,4,2,522
abandon,4,3,522
yokes,3,3,523
yew,3,3,523
yeomen,3,3,523
yawning,3,3,523
wye,3,2,523
wronger,3,3,523
wrinkle,3,3,523
wrings,3,3,523
wrestled,3,1,523
wrested,3,3,523
wrenching,3,3,523
wreathed,3,3,523
wreath,3,3,523
wreaklesse,3,3,523
wraths,3,3,523
woven,3,2,523
worster,3,2,523
workmen,3,3,523
woollen,3,3,523
wool,3,3,523
woodman,3,3,523
wombs,3,3,523
womanly,3,3,523
womanhood,3,2,523
woefullest,3,3,523
wizard,3,3,523
wive,3,2,523
wittingly,3,2,523
wittenberg,3,1,523
witted,3,2,523
witnessed,3,3,523
witless,3,3,523
with-holds,3,3,523
willoughby,3,1,523
wilde-geese,3,3,523
wild-goose,3,2,523
whoop,3,2,523
whitmore,3,1,523
whatsoere,3,3,523
weyward,3,1,523
weyard,3,1,523
wend,3,3,523
well-deseruing,3,3,523
welcomed,3,3,523
weighting,3,3,523
weightier,3,3,523
wearisome,3,3,523
weariness,3,3,523
weakly,3,3,523
waxes,3,2,523
wasting,3,2,523
wasp,3,2,523
warwickshire,3,3,523
warmes,3,3,523
wares,3,3,523
warder,3,3,523
wane,3,3,523
wan,3,3,523
wakened,3,3,523
wags,3,3,523
waged,3,2,523
wade,3,3,523
vulcans,3,3,523
vulcan,3,3,523
vsurp'st,3,3,523
vouchsafed,3,2,523
votary,3,2,523
volcean,3,1,523
vntun'd,3,3,523
vntoo't,3,3,523
vnseason'd,3,3,523
vnsanctified,3,3,523
vnpeople,3,3,523
vnholy,3,3,523
vnfledg'd,3,3,523
vnfixe,3,2,523
vncurrant,3,3,523
vncouer'd,3,3,523
vnclaspe,3,3,523
vnbruis'd,3,3,523
vnaduis'd,3,3,523
visions,3,2,523
vipers,3,2,523
viper,3,3,523
viola,3,1,523
viol,3,3,523
vinegar,3,3,523
vincentio's,3,1,523
vildest,3,3,523
vil'd,3,2,523
vigilant,3,3,523
vigilance,3,3,523
views,3,2,523
viewed,3,2,523
vie,3,2,523
victuals,3,3,523
verges,3,1,523
ventigius,3,2,523
vaunting,3,3,523
vaulty,3,2,523
vaulting,3,3,523
vassals,3,3,523
vary,3,2,523
varro,3,1,523
varrius,3,2,523
varnished,3,2,523
varnish,3,2,523
varlets,3,3,523
varied,3,2,523
vanquish,3,3,523
values,3,3,523
valors,3,3,523
valleys,3,3,523
valewes,3,3,523
valew'd,3,3,523
valeria,3,1,523
vailing,3,2,523
uttering,3,3,523
usurpation,3,3,523
urn,3,3,523
urine,3,3,523
urchins,3,3,523
uproar,3,3,523
upbraids,3,3,523
unwise,3,3,523
unwillingness,3,2,523
untruths,3,3,523
unthrifty,3,3,523
unstaid,3,3,523
unsought,3,3,523
unskilful,3,3,523
unsheathe,3,1,523
unseasonable,3,3,523
unsay,3,3,523
unreverend,3,3,523
unnecessary,3,2,523
unmatchable,3,3,523
unlikely,3,3,523
unlawfully,3,3,523
unhappily,3,3,523
unguarded,3,3,523
ungently,3,3,523
unfeigned,3,2,523
undertakes,3,3,523
uncertainty,3,3,523
unbound,3,3,523
unadvised,3,2,523
unacquainted,3,2,523
ulcerous,3,3,523
tyring,3,3,523
twinkling,3,3,523
twin,3,3,523
turph,3,3,523
turf,3,3,523
tumult,3,3,523
tucke,3,3,523
tub,3,3,523
tu,3,2,523
trusts,3,3,523
true-man,3,2,523
trots,3,2,523
troians,3,2,523
troa,3,2,523
triumphing,3,3,523
triumphantly,3,3,523
tripolis,3,1,523
treats,3,3,523
treasures,3,3,523
treasonous,3,2,523
traverse,3,3,523
travailing,3,3,523
travailer,3,2,523
tradition,3,3,523
tout,3,1,523
tours,3,2,523
touchstone,3,1,523
torrent,3,3,523
toraine,3,1,523
tools,3,2,523
took't,3,3,523
too's,3,3,523
toms,3,2,523
tom's,3,1,523
toiled,3,3,523
toes,3,3,523
toasted,3,3,523
titans,3,2,523
tirrell,3,1,523
tirrany,3,3,523
tip,3,3,523
timbered,3,3,523
timber,3,3,523
tilting,3,3,523
ties,3,3,523
thwacke,3,1,523
thunderbolt,3,3,523
thrusting,3,2,523
thriftless,3,3,523
threes,3,3,523
threefold,3,3,523
thrall,3,2,523
thoud'st,3,3,523
thou'st,3,3,523
thinkings,3,3,523
thievish,3,3,523
thewes,3,3,523
thereunto,3,3,523
thereabouts,3,3,523
thankless,3,3,523
thankings,3,3,523
tewkesbury,3,1,523
terribly,3,3,523
tendered,3,3,523
tempting,3,3,523
temptation,3,2,523
tellus,3,2,523
tell-tale,3,3,523
tel'st,3,2,523
teemes,3,3,523
teacher,3,3,523
taxed,3,2,523
taverns,3,3,523
tastes,3,3,523
tasks,3,2,523
tart,3,3,523
tarquins,3,2,523
target,3,3,523
tap,3,2,523
taming,3,2,523
tamely,3,3,523
tam,3,2,523
taller,3,3,523
tainting,3,3,523
tailors,3,3,523
swoon,3,3,523
swims,3,3,523
sweeps,3,3,523
sweates,3,3,523
swathing,3,3,523
swart,3,3,523
swans,3,3,523
swains,3,3,523
swaggerer,3,2,523
susan,3,1,523
surer,3,3,523
surcease,3,3,523
supremacy,3,3,523
suppressed,3,3,523
supposing,3,3,523
supposes,3,3,523
sunny,3,3,523
sunk,3,3,523
sundried,3,3,523
sun-shine,3,2,523
summoned,3,3,523
suis,3,1,523
suggestions,3,3,523
suffocate,3,3,523
sufficiency,3,3,523
succours,3,3,523
successively,3,2,523
successfully,3,3,523
succeeds,3,3,523
subtly,3,3,523
subornation,3,2,523
subdu'de,3,2,523
style,3,3,523
sty,3,3,523
stumps,3,1,523
stuffs,3,3,523
studying,3,3,523
stubbornness,3,3,523
strove,3,3,523
stripped,3,3,523
strik'st,3,3,523
stretches,3,3,523
strengthened,3,3,523
streakes,3,2,523
strawberries,3,2,523
stratagems,3,3,523
straining,3,3,523
straightway,3,3,523
stowed,3,3,523
stoutly,3,2,523
stormy,3,3,523
store-house,3,2,523
stopping,3,3,523
stoops,3,3,523
stirrup,3,3,523
stinging,3,3,523
stillnesse,3,2,523
stifled,3,3,523
stifle,3,3,523
stench,3,3,523
sted,3,2,523
statues,3,3,523
startles,3,2,523
started,3,3,523
standards,3,2,523
stall,3,3,523
stalks,3,3,523
stakes,3,3,523
stagger,3,3,523
stabs,3,3,523
stables,3,3,523
st,3,3,523
squash,3,3,523
squadrons,3,3,523
spurring,3,3,523
spurred,3,3,523
spungie,3,3,523
spundge,3,1,523
spruce,3,2,523
sprinkle,3,3,523
spring-time,3,3,523
sprays,3,3,523
spouts,3,3,523
sportive,3,3,523
spoons,3,2,523
splitting,3,3,523
spleens,3,3,523
spits,3,3,523
spiteful,3,3,523
spice,3,3,523
spherical,3,3,523
spends,3,3,523
speeding,3,3,523
speediest,3,3,523
speculation,3,3,523
spanish,3,3,523
spaniard,3,3,523
sowing,3,3,523
sounder,3,3,523
sorrel,3,1,523
sorceress,3,2,523
sorcerers,3,2,523
sop,3,3,523
sonnets,3,3,523
solie,3,3,523
solid,3,3,523
solicits,3,3,523
solicited,3,3,523
solely,3,3,523
soiourn'd,3,3,523
soiled,3,3,523
softest,3,3,523
softer,3,3,523
soaring,3,3,523
snug,3,1,523
snow-white,3,2,523
snore,3,3,523
snip,3,2,523
sneaking,3,3,523
snap,3,3,523
smug,3,3,523
smokes,3,3,523
smaller,3,3,523
sluttish,3,3,523
slumbers,3,3,523
slower,3,3,523
slipper,3,3,523
slink,3,3,523
slighted,3,3,523
sleek,3,3,523
slaughtering,3,3,523
skull,3,2,523
skittish,3,2,523
skills,3,3,523
skarres,3,3,523
sized,3,2,523
sixpence,3,1,523
sisterhood,3,3,523
sip,3,3,523
sinner,3,3,523
singularity,3,2,523
sinewy,3,3,523
sincerely,3,3,523
simois,3,1,523
siluia's,3,1,523
siluer'd,3,3,523
sillius,3,1,523
signiors,3,2,523
signified,3,3,523
signet,3,3,523
signed,3,3,523
sightless,3,2,523
sicinius,3,1,523
shuffling,3,2,523
shuffle,3,2,523
shrouds,3,3,523
shrouded,3,3,523
shrinks,3,3,523
shrinking,3,3,523
shrike,3,3,523
shrieked,3,3,523
shriek,3,3,523
shortens,3,3,523
shortened,3,3,523
shops,3,3,523
shooter,3,1,523
ship-boyes,3,3,523
shew'st,3,3,523
sheep-coat,3,2,523
shedding,3,3,523
shave,3,3,523
shared,3,3,523
shanks,3,3,523
shaken,3,3,523
sextus,3,1,523
seventy,3,2,523
seuerne,3,1,523
sessions,3,2,523
servitude,3,3,523
servitor,3,3,523
sequestration,3,3,523
separated,3,3,523
separate,3,3,523
sententious,3,3,523
sensibly,3,3,523
senis,3,1,523
sempronius,3,2,523
seignories,3,2,523
seduce,3,3,523
sedition,3,3,523
sedges,3,2,523
sects,3,3,523
seconded,3,3,523
sealing,3,3,523
sea-coale,3,1,523
se,3,3,523
sculls,3,3,523
scraped,3,3,523
scrape,3,3,523
scowle,3,3,523
scout,3,3,523
scouring,3,3,523
scorched,3,3,523
scone,3,1,523
scoffs,3,2,523
scicion,3,1,523
scauld,3,1,523
scatters,3,3,523
scathe,3,3,523
scarves,3,3,523
scar,3,3,523
scab,3,3,523
savages,3,3,523
savageness,3,3,523
satisfying,3,2,523
satin,3,2,523
sardis,3,1,523
sally,3,3,523
sallets,3,3,523
salisburie,3,2,523
sala,3,1,523
sakes,3,3,523
saint-like,3,2,523
sailing,3,3,523
sadder,3,3,523
sable,3,2,523
ryalto,3,1,523
rutlands,3,2,523
ruth,3,3,523
rustic,3,3,523
runst,3,3,523
run-awayes,3,3,523
ruinate,3,3,523
rubbed,3,3,523
rowt,3,3,523
rowles,3,1,523
rowlands,3,2,523
rosemary,3,3,523
rosemarie,3,2,523
rores,3,3,523
rooms,3,3,523
roe,3,3,523
rocky,3,3,523
roars,3,3,523
ripped,3,2,523
ripen,3,3,523
rigorous,3,3,523
rigged,3,2,523
rift,3,3,523
richmonds,3,1,523
rice,3,2,523
ribbon,3,3,523
reynoldo,3,1,523
revolution,3,3,523
revives,3,3,523
reverse,3,3,523
reverently,3,3,523
revelling,3,3,523
reueren'd,3,2,523
reueal'd,3,3,523
retyrement,3,3,523
retention,3,2,523
respit,3,3,523
resolves,3,3,523
resolutely,3,3,523
resistance,3,3,523
resigned,3,3,523
resembled,3,3,523
resemblance,3,3,523
rescu,3,1,523
requiring,3,3,523
requested,3,3,523
represent,3,3,523
reprehended,3,2,523
reprehend,3,3,523
reposing,3,3,523
replication,3,3,523
replenished,3,3,523
repents,3,3,523
repayes,3,3,523
repairs,3,3,523
repaid,3,3,523
rents,3,3,523
renewed,3,3,523
rendezvous,3,2,523
removing,3,2,523
removes,3,3,523
remorseless,3,3,523
remorsefull,3,3,523
remnants,3,3,523
remained,3,3,523
remainders,3,3,523
rejoices,3,3,523
reins,3,3,523
rehearst,3,3,523
regreete,3,2,523
refusing,3,3,523
reform,3,3,523
reflect,3,3,523
refer,3,3,523
reeling,3,3,523
reel,3,3,523
reeds,3,2,523
reed,3,3,523
reduce,3,2,523
redressed,3,2,523
redoubled,3,3,523
redeeming,3,3,523
redeemes,3,3,523
rectify,3,2,523
recovers,3,3,523
records,3,3,523
recorder,3,3,523
recknings,3,3,523
reck'ning,3,3,523
recide,3,3,523
receptacle,3,2,523
reaped,3,3,523
reads,3,3,523
re,3,2,523
raze,3,3,523
rave,3,3,523
rauell,3,3,523
rats-bane,3,3,523
rareness,3,3,523
rapine,3,1,523
rapes,3,2,523
ransacked,3,3,523
ramping,3,3,523
rake,3,3,523
rainy,3,3,523
ragozine,3,1,523
raged,3,2,523
quoth-a,3,3,523
quits,3,3,523
quis,3,1,523
quirks,3,3,523
qui,3,2,523
quarrelsome,3,2,523
qualm,3,3,523
quaintly,3,3,523
pytch,3,2,523
pursu'de,3,2,523
purchasing,3,3,523
purchases,3,3,523
pulls,3,2,523
puling,3,3,523
puffing,3,3,523
ptolomy,3,1,523
prowess,3,3,523
prowdly,3,3,523
province,3,3,523
protects,3,3,523
protectorship,3,1,523
proscription,3,1,523
proportioned,3,3,523
prophecies,3,2,523
propagate,3,3,523
pronouncing,3,3,523
promotions,3,2,523
prologues,3,3,523
progenitors,3,2,523
professors,3,3,523
profanation,3,2,523
prodigy,3,3,523
procured,3,3,523
procession,3,3,523
privacy,3,2,523
primrose,3,3,523
prevents,3,3,523
preserver,3,3,523
prescience,3,3,523
preposterously,3,3,523
preposterous,3,3,523
preparations,3,3,523
premises,3,3,523
premeditated,3,3,523
prejudice,3,2,523
predominance,3,3,523
prediction,3,2,523
predicament,3,3,523
preach,3,3,523
prat'st,3,2,523
praines,3,2,523
praid,3,3,523
practising,3,3,523
poyctiers,3,1,523
pouch,3,3,523
potentates,3,3,523
postures,3,3,523
posting,3,3,523
posternes,3,1,523
postern,3,3,523
possibly,3,3,523
possibility,3,3,523
posset,3,2,523
possesses,3,3,523
portents,3,3,523
portends,3,2,523
porne,3,1,523
popillius,3,1,523
poorer,3,2,523
poniards,3,3,523
pompeius,3,1,523
poland,3,3,523
pointing,3,3,523
plunged,3,3,523
plundge,3,3,523
plummet,3,2,523
plumed,3,3,523
plod,3,3,523
plighted,3,3,523
plentifully,3,3,523
plentiful,3,3,523
plebeans,3,2,523
pleads,3,3,523
pleaded,3,3,523
platform,3,2,523
plantaginet,3,3,523
plaints,3,2,523
pitifully,3,3,523
pitchy,3,3,523
pint,3,3,523
pink,3,2,523
pillows,3,2,523
pillar,3,3,523
pilgrims,3,2,523
pies,3,3,523
pierced,3,3,523
pied,3,3,523
philomele,3,2,523
pharamond,3,1,523
petruchio's,3,1,523
pestered,3,3,523
perverse,3,2,523
persuading,3,3,523
personally,3,3,523
personage,3,2,523
perseus,3,2,523
perplexity,3,3,523
perpetuity,3,3,523
perished,3,2,523
perfidious,3,2,523
perfected,3,3,523
peppered,3,2,523
pepper,3,2,523
pension,3,3,523
penny-worth,3,3,523
penalties,3,2,523
pembroke,3,2,523
pell-mell,3,3,523
pegasus,3,3,523
peepes,3,3,523
peat,3,3,523
pease-blossome,3,1,523
paw,3,3,523
paunch,3,2,523
paules,3,2,523
pathetic,3,2,523
pates,3,3,523
patents,3,2,523
patent,3,3,523
passado,3,2,523
partaker,3,3,523
parlous,3,3,523
parings,3,3,523
parching,3,3,523
par'd,3,3,523
pap,3,2,523
pants,3,3,523
panting,3,3,523
panther,3,1,523
pant,3,3,523
palsy,3,3,523
pallas,3,1,523
pales,3,3,523
paler,3,2,523
pale-fac'd,3,2,523
painefully,3,3,523
pagans,3,3,523
owls,3,3,523
outside,3,2,523
out-strip,3,3,523
out-rage,3,3,523
ouer-looke,3,2,523
otter,3,1,523
oth,3,3,523
ot,3,2,523
oswald,3,1,523
ort,3,3,523
orpheus,3,3,523
ore-whelme,3,3,523
ore-take,3,3,523
ore-swell,3,3,523
ore-look'd,3,3,523
ore-heard,3,3,523
orange,3,2,523
oracles,3,3,523
opposites,3,3,523
opposing,3,3,523
opportunities,3,2,523
op'd,3,3,523
omnipotent,3,3,523
omitted,3,3,523
oldest,3,3,523
offic'd,3,3,523
offall,3,3,523
oddly,3,3,523
od,3,3,523
oceans,3,3,523
obtaining,3,2,523
obscene,3,3,523
obloquy,3,2,523
objections,3,3,523
obeying,3,3,523
o're-take,3,2,523
nuts,3,3,523
nursed,3,2,523
nuncle,3,1,523
nun,3,2,523
numbering,3,2,523
novice,3,3,523
nourishes,3,2,523
notion,3,3,523
note-booke,3,3,523
nostrils,3,3,523
norweyan,3,1,523
northampton,3,3,523
normans,3,2,523
nonce,3,3,523
nominated,3,2,523
nominate,3,3,523
noises,3,2,523
noddy,3,1,523
nip,3,3,523
ninnies,3,1,523
nightingales,3,3,523
night-worke,3,1,523
night's,3,2,523
niggardly,3,3,523
nickname,3,3,523
nero,3,3,523
nel,3,3,523
neighbouring,3,3,523
neighboured,3,3,523
neglecting,3,3,523
neer'st,3,3,523
needles,3,3,523
needed,3,3,523
naue,3,3,523
narbon,3,1,523
n,3,3,523
mysteries,3,3,523
myrmidons,3,1,523
musickes,3,3,523
murmure,3,3,523
murd'ring,3,3,523
muffle,3,3,523
muddied,3,2,523
mountioy,3,1,523
mountebank,3,3,523
mouncht,3,1,523
moss,3,3,523
morton,3,2,523
mort,3,3,523
monumental,3,3,523
montague,3,2,523
monastery,3,3,523
mole-hill,3,2,523
mock'ry,3,3,523
mixture,3,3,523
mitigate,3,3,523
mistrusted,3,3,523
missed,3,2,523
miser,3,3,523
mis-led,3,3,523
miraculous,3,3,523
mineral,3,3,523
mincing,3,3,523
milky,3,3,523
milke-white,3,3,523
midway,3,3,523
methinks,3,3,523
messes,3,3,523
meritorious,3,3,523
mercenary,3,3,523
mental,3,2,523
mending,3,3,523
mender,3,2,523
menace,3,3,523
memories,3,3,523
meloone,3,1,523
mell,3,3,523
meetest,3,3,523
meekness,3,1,523
medicines,3,2,523
medicinable,3,3,523
mechanical,3,3,523
mechanic,3,2,523
mecenas,3,1,523
meats,3,3,523
measuring,3,3,523
meanings,3,2,523
mazed,3,3,523
mayne,3,3,523
mattock,3,2,523
matron,3,3,523
mathematickes,3,1,523
matching,3,3,523
mastiffs,3,2,523
mastership,3,2,523
mastered,3,3,523
masking,3,3,523
maskers,3,2,523
masham,3,1,523
masculine,3,3,523
martyr,3,3,523
marrow,3,3,523
marring,3,3,523
marries,3,3,523
marriages,3,3,523
